open_date,direction,displacement_category,entry_time,pivot_time,flem_time,current_time,label,retrace,pivot_price,flem_price,pivot_flem_dist,time_since_pivot_sec,body_last,body_sum,body_mean,in_dir_ratio,max_in_dir_run,bars_since_pivot
2025-01-06,long,low,2025-01-06 09:38:00-05:00,2025-01-06 04:36:00-05:00,2025-01-06 04:35:00-05:00,2025-01-06 09:25:30-05:00,0,30.4375,21466.0,21474.0,8.0,17370.0,1.75,270.0,5.1923076923076925,0.5384615384615384,4,52
2025-01-06,long,low,2025-01-06 09:38:00-05:00,2025-01-06 04:36:00-05:00,2025-01-06 04:35:00-05:00,2025-01-06 09:26:00-05:00,0,29.21875,21466.0,21474.0,8.0,17400.0,9.5,279.5,5.273584905660377,0.5283018867924528,4,53
2025-01-06,long,low,2025-01-06 09:38:00-05:00,2025-01-06 04:36:00-05:00,2025-01-06 04:35:00-05:00,2025-01-06 09:26:30-05:00,0,28.65625,21466.0,21474.0,8.0,17430.0,4.75,284.25,5.263888888888889,0.5185185185185185,4,54
2025-01-06,long,low,2025-01-06 09:38:00-05:00,2025-01-06 04:36:00-05:00,2025-01-06 04:35:00-05:00,2025-01-06 09:27:00-05:00,0,30.4375,21466.0,21474.0,8.0,17460.0,13.5,297.75,5.413636363636364,0.5272727272727272,4,55
2025-01-06,long,low,2025-01-06 09:38:00-05:00,2025-01-06 04:36:00-05:00,2025-01-06 04:35:00-05:00,2025-01-06 09:27:30-05:00,0,31.40625,21466.0,21474.0,8.0,17490.0,8.25,306.0,5.464285714285714,0.5357142857142857,4,56
2025-01-06,long,low,2025-01-06 09:38:00-05:00,2025-01-06 04:36:00-05:00,2025-01-06 04:35:00-05:00,2025-01-06 09:28:00-05:00,0,32.4375,21466.0,21474.0,8.0,17520.0,8.5,314.5,5.517543859649122,0.543859649122807,4,57
2025-01-06,long,low,2025-01-06 09:38:00-05:00,2025-01-06 04:36:00-05:00,2025-01-06 04:35:00-05:00,2025-01-06 09:28:30-05:00,0,32.46875,21466.0,21474.0,8.0,17550.0,0.75,315.25,5.435344827586207,0.5344827586206896,4,58
2025-01-06,long,low,2025-01-06 09:38:00-05:00,2025-01-06 04:36:00-05:00,2025-01-06 04:35:00-05:00,2025-01-06 09:29:00-05:00,0,33.46875,21466.0,21474.0,8.0,17580.0,7.5,322.75,5.470338983050848,0.5423728813559322,4,59
2025-01-06,long,low,2025-01-06 09:38:00-05:00,2025-01-06 04:36:00-05:00,2025-01-06 04:35:00-05:00,2025-01-06 09:29:30-05:00,0,33.25,21466.0,21474.0,8.0,17610.0,1.5,324.25,5.404166666666667,0.5333333333333333,4,60
2025-01-06,long,low,2025-01-06 09:38:00-05:00,2025-01-06 04:36:00-05:00,2025-01-06 04:35:00-05:00,2025-01-06 09:30:00-05:00,0,33.125,21466.0,21474.0,8.0,17640.0,1.75,326.0,5.344262295081967,0.5245901639344263,4,61
2025-01-06,long,low,2025-01-06 09:38:00-05:00,2025-01-06 04:36:00-05:00,2025-01-06 04:35:00-05:00,2025-01-06 09:30:30-05:00,0,36.09375,21466.0,21474.0,8.0,17670.0,23.0,349.0,5.629032258064516,0.532258064516129,4,62
2025-01-06,long,low,2025-01-06 09:38:00-05:00,2025-01-06 04:36:00-05:00,2025-01-06 04:35:00-05:00,2025-01-06 09:31:00-05:00,0,35.125,21466.0,21474.0,8.0,17700.0,7.75,356.75,5.662698412698413,0.5238095238095238,4,63
2025-01-06,long,low,2025-01-06 09:38:00-05:00,2025-01-06 04:36:00-05:00,2025-01-06 04:35:00-05:00,2025-01-06 09:31:30-05:00,0,33.6875,21466.0,21474.0,8.0,17730.0,11.25,368.0,5.75,0.515625,4,64
2025-01-06,long,low,2025-01-06 09:38:00-05:00,2025-01-06 04:36:00-05:00,2025-01-06 04:35:00-05:00,2025-01-06 09:32:00-05:00,0,36.78125,21466.0,21474.0,8.0,17760.0,25.5,393.5,6.053846153846154,0.5230769230769231,4,65
2025-01-06,long,low,2025-01-06 09:38:00-05:00,2025-01-06 04:36:00-05:00,2025-01-06 04:35:00-05:00,2025-01-06 09:32:30-05:00,0,34.8125,21466.0,21474.0,8.0,17790.0,15.5,409.0,6.196969696969697,0.5151515151515151,4,66
2025-01-06,long,low,2025-01-06 09:38:00-05:00,2025-01-06 04:36:00-05:00,2025-01-06 04:35:00-05:00,2025-01-06 09:33:00-05:00,0,37.96875,21466.0,21474.0,8.0,17820.0,25.75,434.75,6.4888059701492535,0.5223880597014925,4,67
2025-01-06,long,low,2025-01-06 09:38:00-05:00,2025-01-06 04:36:00-05:00,2025-01-06 04:35:00-05:00,2025-01-06 09:33:30-05:00,0,37.9375,21466.0,21474.0,8.0,17850.0,0.75,435.5,6.404411764705882,0.5294117647058824,4,68
2025-01-06,long,low,2025-01-06 09:38:00-05:00,2025-01-06 04:36:00-05:00,2025-01-06 04:35:00-05:00,2025-01-06 09:34:00-05:00,0,38.21875,21466.0,21474.0,8.0,17880.0,2.25,437.75,6.344202898550725,0.5362318840579711,4,69
2025-01-06,long,low,2025-01-06 09:38:00-05:00,2025-01-06 04:36:00-05:00,2025-01-06 04:35:00-05:00,2025-01-06 09:34:30-05:00,0,39.21875,21466.0,21474.0,8.0,17910.0,9.0,446.75,6.382142857142857,0.5428571428571428,4,70
2025-01-06,long,low,2025-01-06 09:38:00-05:00,2025-01-06 04:36:00-05:00,2025-01-06 04:35:00-05:00,2025-01-06 09:35:00-05:00,0,37.84375,21466.0,21474.0,8.0,17940.0,11.0,457.75,6.447183098591549,0.5352112676056338,4,71
2025-01-06,long,low,2025-01-06 09:38:00-05:00,2025-01-06 04:36:00-05:00,2025-01-06 04:35:00-05:00,2025-01-06 09:35:30-05:00,0,37.03125,21466.0,21474.0,8.0,17970.0,5.75,463.5,6.4375,0.5277777777777778,4,72
2025-01-06,long,low,2025-01-06 09:38:00-05:00,2025-01-06 04:36:00-05:00,2025-01-06 04:35:00-05:00,2025-01-06 09:36:00-05:00,0,37.625,21466.0,21474.0,8.0,18000.0,4.75,468.25,6.414383561643835,0.5342465753424658,4,73
2025-01-06,long,low,2025-01-06 09:38:00-05:00,2025-01-06 04:36:00-05:00,2025-01-06 04:35:00-05:00,2025-01-06 09:36:30-05:00,0,39.0,21466.0,21474.0,8.0,18030.0,12.75,481.0,6.5,0.5405405405405406,4,74
2025-01-06,long,low,2025-01-06 09:38:00-05:00,2025-01-06 04:36:00-05:00,2025-01-06 04:35:00-05:00,2025-01-06 09:37:00-05:00,0,38.3125,21466.0,21474.0,8.0,18060.0,5.75,486.75,6.49,0.5333333333333333,4,75
2025-01-06,long,low,2025-01-06 09:38:00-05:00,2025-01-06 04:36:00-05:00,2025-01-06 04:35:00-05:00,2025-01-06 09:37:30-05:00,0,39.53125,21466.0,21474.0,8.0,18090.0,10.25,497.0,6.5394736842105265,0.5394736842105263,4,76
2025-01-06,long,low,2025-01-06 09:38:00-05:00,2025-01-06 04:36:00-05:00,2025-01-06 04:35:00-05:00,2025-01-06 09:38:00-05:00,1,38.96875,21466.0,21474.0,8.0,18120.0,5.0,502.0,6.51948051948052,0.5324675324675324,4,77
2025-01-10,short,low,2025-01-10 09:37:00-05:00,2025-01-10 04:34:00-05:00,2025-01-10 04:31:00-05:00,2025-01-10 09:00:00-05:00,0,20.53846153846154,21304.75,21295.0,9.75,15960.0,12.0,12.0,12.0,1.0,1,1
2025-01-10,short,low,2025-01-10 09:37:00-05:00,2025-01-10 04:34:00-05:00,2025-01-10 04:31:00-05:00,2025-01-10 09:00:30-05:00,0,21.358974358974358,21304.75,21295.0,9.75,15990.0,7.75,19.75,9.875,1.0,2,2
2025-01-10,short,low,2025-01-10 09:37:00-05:00,2025-01-10 04:34:00-05:00,2025-01-10 04:31:00-05:00,2025-01-10 09:01:00-05:00,0,19.82051282051282,21304.75,21295.0,9.75,16020.0,14.5,34.25,11.416666666666666,0.6666666666666666,2,3
2025-01-10,short,low,2025-01-10 09:37:00-05:00,2025-01-10 04:34:00-05:00,2025-01-10 04:31:00-05:00,2025-01-10 09:01:30-05:00,0,19.794871794871796,21304.75,21295.0,9.75,16050.0,0.5,34.75,8.6875,0.75,2,4
2025-01-10,short,low,2025-01-10 09:37:00-05:00,2025-01-10 04:34:00-05:00,2025-01-10 04:31:00-05:00,2025-01-10 09:02:00-05:00,0,17.435897435897434,21304.75,21295.0,9.75,16080.0,22.25,57.0,11.4,0.6,2,5
2025-01-10,short,low,2025-01-10 09:37:00-05:00,2025-01-10 04:34:00-05:00,2025-01-10 04:31:00-05:00,2025-01-10 09:02:30-05:00,0,17.076923076923077,21304.75,21295.0,9.75,16110.0,3.0,60.0,10.0,0.5,2,6
2025-01-10,short,low,2025-01-10 09:37:00-05:00,2025-01-10 04:34:00-05:00,2025-01-10 04:31:00-05:00,2025-01-10 09:03:00-05:00,0,17.692307692307693,21304.75,21295.0,9.75,16140.0,6.0,66.0,9.428571428571429,0.5714285714285714,2,7
2025-01-10,short,low,2025-01-10 09:37:00-05:00,2025-01-10 04:34:00-05:00,2025-01-10 04:31:00-05:00,2025-01-10 09:03:30-05:00,0,16.41025641025641,21304.75,21295.0,9.75,16170.0,12.25,78.25,9.78125,0.5,2,8
2025-01-10,short,low,2025-01-10 09:37:00-05:00,2025-01-10 04:34:00-05:00,2025-01-10 04:31:00-05:00,2025-01-10 09:04:00-05:00,0,16.692307692307693,21304.75,21295.0,9.75,16200.0,3.0,81.25,9.027777777777779,0.5555555555555556,2,9
2025-01-10,short,low,2025-01-10 09:37:00-05:00,2025-01-10 04:34:00-05:00,2025-01-10 04:31:00-05:00,2025-01-10 09:04:30-05:00,0,14.512820512820513,21304.75,21295.0,9.75,16230.0,21.25,102.5,10.25,0.5,2,10
2025-01-10,short,low,2025-01-10 09:37:00-05:00,2025-01-10 04:34:00-05:00,2025-01-10 04:31:00-05:00,2025-01-10 09:05:00-05:00,0,16.076923076923077,21304.75,21295.0,9.75,16260.0,15.0,117.5,10.681818181818182,0.5454545454545454,2,11
2025-01-10,short,low,2025-01-10 09:37:00-05:00,2025-01-10 04:34:00-05:00,2025-01-10 04:31:00-05:00,2025-01-10 09:05:30-05:00,0,16.256410256410255,21304.75,21295.0,9.75,16290.0,1.75,119.25,9.9375,0.5833333333333334,2,12
2025-01-10,short,low,2025-01-10 09:37:00-05:00,2025-01-10 04:34:00-05:00,2025-01-10 04:31:00-05:00,2025-01-10 09:06:00-05:00,0,15.435897435897436,21304.75,21295.0,9.75,16320.0,7.75,127.0,9.76923076923077,0.5384615384615384,2,13
2025-01-10,short,low,2025-01-10 09:37:00-05:00,2025-01-10 04:34:00-05:00,2025-01-10 04:31:00-05:00,2025-01-10 09:06:30-05:00,0,15.282051282051283,21304.75,21295.0,9.75,16350.0,1.5,128.5,9.178571428571429,0.5,2,14
2025-01-10,short,low,2025-01-10 09:37:00-05:00,2025-01-10 04:34:00-05:00,2025-01-10 04:31:00-05:00,2025-01-10 09:07:00-05:00,0,15.307692307692308,21304.75,21295.0,9.75,16380.0,0.75,129.25,8.616666666666667,0.5333333333333333,2,15
2025-01-10,short,low,2025-01-10 09:37:00-05:00,2025-01-10 04:34:00-05:00,2025-01-10 04:31:00-05:00,2025-01-10 09:07:30-05:00,0,14.743589743589743,21304.75,21295.0,9.75,16410.0,6.0,135.25,8.453125,0.5,2,16
2025-01-10,short,low,2025-01-10 09:37:00-05:00,2025-01-10 04:34:00-05:00,2025-01-10 04:31:00-05:00,2025-01-10 09:08:00-05:00,0,15.076923076923077,21304.75,21295.0,9.75,16440.0,3.5,138.75,8.161764705882353,0.5294117647058824,2,17
2025-01-10,short,low,2025-01-10 09:37:00-05:00,2025-01-10 04:34:00-05:00,2025-01-10 04:31:00-05:00,2025-01-10 09:08:30-05:00,0,13.333333333333334,21304.75,21295.0,9.75,16470.0,17.0,155.75,8.652777777777779,0.5,2,18
2025-01-10,short,low,2025-01-10 09:37:00-05:00,2025-01-10 04:34:00-05:00,2025-01-10 04:31:00-05:00,2025-01-10 09:09:00-05:00,0,14.512820512820513,21304.75,21295.0,9.75,16500.0,11.0,166.75,8.776315789473685,0.5263157894736842,2,19
2025-01-10,short,low,2025-01-10 09:37:00-05:00,2025-01-10 04:34:00-05:00,2025-01-10 04:31:00-05:00,2025-01-10 09:09:30-05:00,0,14.076923076923077,21304.75,21295.0,9.75,16530.0,3.75,170.5,8.525,0.5,2,20
2025-01-10,short,low,2025-01-10 09:37:00-05:00,2025-01-10 04:34:00-05:00,2025-01-10 04:31:00-05:00,2025-01-10 09:10:00-05:00,0,13.666666666666666,21304.75,21295.0,9.75,16560.0,4.25,174.75,8.321428571428571,0.47619047619047616,2,21
2025-01-10,short,low,2025-01-10 09:37:00-05:00,2025-01-10 04:34:00-05:00,2025-01-10 04:31:00-05:00,2025-01-10 09:10:30-05:00,0,12.974358974358974,21304.75,21295.0,9.75,16590.0,6.25,181.0,8.227272727272727,0.45454545454545453,2,22
2025-01-10,short,low,2025-01-10 09:37:00-05:00,2025-01-10 04:34:00-05:00,2025-01-10 04:31:00-05:00,2025-01-10 09:11:00-05:00,0,13.948717948717949,21304.75,21295.0,9.75,16620.0,9.5,190.5,8.282608695652174,0.4782608695652174,2,23
2025-01-10,short,low,2025-01-10 09:37:00-05:00,2025-01-10 04:34:00-05:00,2025-01-10 04:31:00-05:00,2025-01-10 09:11:30-05:00,0,14.0,21304.75,21295.0,9.75,16650.0,0.25,190.75,7.947916666666667,0.5,2,24
2025-01-10,short,low,2025-01-10 09:37:00-05:00,2025-01-10 04:34:00-05:00,2025-01-10 04:31:00-05:00,2025-01-10 09:12:00-05:00,0,14.0,21304.75,21295.0,9.75,16680.0,0.25,191.0,7.64,0.48,2,25
2025-01-10,short,low,2025-01-10 09:37:00-05:00,2025-01-10 04:34:00-05:00,2025-01-10 04:31:00-05:00,2025-01-10 09:12:30-05:00,0,12.974358974358974,21304.75,21295.0,9.75,16710.0,9.5,200.5,7.711538461538462,0.46153846153846156,2,26
2025-01-10,short,low,2025-01-10 09:37:00-05:00,2025-01-10 04:34:00-05:00,2025-01-10 04:31:00-05:00,2025-01-10 09:13:00-05:00,0,13.153846153846153,21304.75,21295.0,9.75,16740.0,1.5,202.0,7.481481481481482,0.48148148148148145,2,27
