open_date,direction,displacement_category,entry_time,pivot_time,flem_time,current_time,label,retrace,pivot_price,flem_price,pivot_flem_dist,time_since_pivot_sec,body_last,body_sum,body_mean,in_dir_ratio,max_in_dir_run,bars_since_pivot
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:05:00-05:00,0,6.264150943396227,21066.75,21093.25,26.5,16140.0,0.5,21.5,1.9545454545454546,0.2727272727272727,1,11
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:05:30-05:00,0,6.311320754716981,21066.75,21093.25,26.5,16170.0,1.25,22.75,1.8958333333333333,0.3333333333333333,1,12
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:06:00-05:00,0,6.669811320754717,21066.75,21093.25,26.5,16200.0,9.5,32.25,2.480769230769231,0.38461538461538464,2,13
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:06:30-05:00,0,6.962264150943396,21066.75,21093.25,26.5,16230.0,8.0,40.25,2.875,0.42857142857142855,3,14
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:07:00-05:00,0,6.9245283018867925,21066.75,21093.25,26.5,16260.0,0.75,41.0,2.7333333333333334,0.4,3,15
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:07:30-05:00,0,6.9245283018867925,21066.75,21093.25,26.5,16290.0,0.5,41.5,2.59375,0.375,3,16
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:08:00-05:00,0,6.9245283018867925,21066.75,21093.25,26.5,16320.0,0.25,41.75,2.4558823529411766,0.4117647058823529,3,17
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:08:30-05:00,0,7.169811320754717,21066.75,21093.25,26.5,16350.0,6.5,48.25,2.6805555555555554,0.4444444444444444,3,18
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:09:00-05:00,0,7.018867924528302,21066.75,21093.25,26.5,16380.0,3.5,51.75,2.723684210526316,0.42105263157894735,3,19
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:09:30-05:00,0,7.1415094339622645,21066.75,21093.25,26.5,16410.0,2.75,54.5,2.725,0.45,3,20
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:10:00-05:00,0,7.349056603773585,21066.75,21093.25,26.5,16440.0,5.5,60.0,2.857142857142857,0.47619047619047616,3,21
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:10:30-05:00,0,7.235849056603773,21066.75,21093.25,26.5,16470.0,2.5,62.5,2.840909090909091,0.45454545454545453,3,22
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:11:00-05:00,0,7.066037735849057,21066.75,21093.25,26.5,16500.0,4.5,67.0,2.9130434782608696,0.43478260869565216,3,23
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:11:30-05:00,0,7.1415094339622645,21066.75,21093.25,26.5,16530.0,2.5,69.5,2.8958333333333335,0.4583333333333333,3,24
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:12:00-05:00,0,7.1415094339622645,21066.75,21093.25,26.5,16560.0,0.25,69.75,2.79,0.44,3,25
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:12:30-05:00,0,7.19811320754717,21066.75,21093.25,26.5,16590.0,2.0,71.75,2.7596153846153846,0.46153846153846156,3,26
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:13:00-05:00,0,7.30188679245283,21066.75,21093.25,26.5,16620.0,2.75,74.5,2.759259259259259,0.48148148148148145,3,27
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:13:30-05:00,0,7.226415094339623,21066.75,21093.25,26.5,16650.0,2.25,76.75,2.7410714285714284,0.4642857142857143,3,28
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:14:00-05:00,0,7.283018867924528,21066.75,21093.25,26.5,16680.0,1.75,78.5,2.706896551724138,0.4827586206896552,3,29
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:14:30-05:00,0,7.254716981132075,21066.75,21093.25,26.5,16710.0,0.25,78.75,2.625,0.4666666666666667,3,30
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:15:00-05:00,0,7.179245283018868,21066.75,21093.25,26.5,16740.0,2.0,80.75,2.6048387096774195,0.45161290322580644,3,31
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:15:30-05:00,0,7.40566037735849,21066.75,21093.25,26.5,16770.0,6.25,87.0,2.71875,0.46875,3,32
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:16:00-05:00,0,7.452830188679245,21066.75,21093.25,26.5,16800.0,1.25,88.25,2.6742424242424243,0.48484848484848486,3,33
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:16:30-05:00,0,7.518867924528302,21066.75,21093.25,26.5,16830.0,2.25,90.5,2.661764705882353,0.5,3,34
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:17:00-05:00,0,7.433962264150943,21066.75,21093.25,26.5,16860.0,1.75,92.25,2.6357142857142857,0.4857142857142857,3,35
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:17:30-05:00,0,7.490566037735849,21066.75,21093.25,26.5,16890.0,1.5,93.75,2.6041666666666665,0.5,3,36
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:18:00-05:00,0,7.556603773584905,21066.75,21093.25,26.5,16920.0,1.5,95.25,2.574324324324324,0.5135135135135135,3,37
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:18:30-05:00,0,7.566037735849057,21066.75,21093.25,26.5,16950.0,1.0,96.25,2.5328947368421053,0.5263157894736842,3,38
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:19:00-05:00,0,7.867924528301887,21066.75,21093.25,26.5,16980.0,7.5,103.75,2.66025641025641,0.5384615384615384,4,39
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:19:30-05:00,0,8.066037735849056,21066.75,21093.25,26.5,17010.0,5.0,108.75,2.71875,0.55,5,40
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:20:00-05:00,0,8.10377358490566,21066.75,21093.25,26.5,17040.0,2.0,110.75,2.701219512195122,0.5609756097560976,6,41
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:20:30-05:00,0,8.084905660377359,21066.75,21093.25,26.5,17070.0,0.5,111.25,2.6488095238095237,0.5476190476190477,6,42
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:21:00-05:00,0,8.160377358490566,21066.75,21093.25,26.5,17100.0,2.25,113.5,2.63953488372093,0.5581395348837209,6,43
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:21:30-05:00,0,8.273584905660377,21066.75,21093.25,26.5,17130.0,3.0,116.5,2.647727272727273,0.5681818181818182,6,44
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:22:00-05:00,0,8.235849056603774,21066.75,21093.25,26.5,17160.0,1.0,117.5,2.611111111111111,0.5555555555555556,6,45
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:22:30-05:00,0,8.283018867924529,21066.75,21093.25,26.5,17190.0,1.25,118.75,2.5815217391304346,0.5652173913043478,6,46
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:23:00-05:00,0,8.20754716981132,21066.75,21093.25,26.5,17220.0,2.5,121.25,2.5797872340425534,0.5531914893617021,6,47
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:23:30-05:00,0,8.19811320754717,21066.75,21093.25,26.5,17250.0,0.75,122.0,2.5416666666666665,0.5416666666666666,6,48
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:24:00-05:00,0,8.0,21066.75,21093.25,26.5,17280.0,5.75,127.75,2.607142857142857,0.5306122448979592,6,49
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:24:30-05:00,0,8.037735849056604,21066.75,21093.25,26.5,17310.0,0.0,127.75,2.555,0.52,6,50
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:25:00-05:00,0,8.481132075471699,21066.75,21093.25,26.5,17340.0,11.5,139.25,2.730392156862745,0.5294117647058824,6,51
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:25:30-05:00,0,8.50943396226415,21066.75,21093.25,26.5,17370.0,0.25,139.5,2.6826923076923075,0.5384615384615384,6,52
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:26:00-05:00,0,8.566037735849056,21066.75,21093.25,26.5,17400.0,2.0,141.5,2.669811320754717,0.5471698113207547,6,53
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:26:30-05:00,0,8.60377358490566,21066.75,21093.25,26.5,17430.0,1.0,142.5,2.638888888888889,0.5555555555555556,6,54
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:27:00-05:00,0,8.367924528301886,21066.75,21093.25,26.5,17460.0,5.75,148.25,2.6954545454545453,0.5454545454545454,6,55
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:27:30-05:00,0,8.415094339622641,21066.75,21093.25,26.5,17490.0,1.25,149.5,2.669642857142857,0.5535714285714286,6,56
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:28:00-05:00,0,8.726415094339623,21066.75,21093.25,26.5,17520.0,7.75,157.25,2.758771929824561,0.5614035087719298,6,57
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:28:30-05:00,0,8.632075471698114,21066.75,21093.25,26.5,17550.0,2.5,159.75,2.7543103448275863,0.5517241379310345,6,58
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:29:00-05:00,0,8.575471698113208,21066.75,21093.25,26.5,17580.0,2.25,162.0,2.7457627118644066,0.5423728813559322,6,59
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:29:30-05:00,0,8.584905660377359,21066.75,21093.25,26.5,17610.0,0.5,162.5,2.7083333333333335,0.55,6,60
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:30:00-05:00,0,8.90566037735849,21066.75,21093.25,26.5,17640.0,9.0,171.5,2.8114754098360657,0.5573770491803278,6,61
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:30:30-05:00,0,9.226415094339623,21066.75,21093.25,26.5,17670.0,9.0,180.5,2.911290322580645,0.5645161290322581,6,62
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:31:00-05:00,0,9.867924528301886,21066.75,21093.25,26.5,17700.0,18.0,198.5,3.1507936507936507,0.5714285714285714,6,63
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:31:30-05:00,0,9.80188679245283,21066.75,21093.25,26.5,17730.0,1.0,199.5,3.1171875,0.5625,6,64
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:32:00-05:00,0,10.10377358490566,21066.75,21093.25,26.5,17760.0,8.0,207.5,3.1923076923076925,0.5692307692307692,6,65
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:32:30-05:00,0,10.273584905660377,21066.75,21093.25,26.5,17790.0,6.0,213.5,3.234848484848485,0.5757575757575758,6,66
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:33:00-05:00,0,11.028301886792454,21066.75,21093.25,26.5,17820.0,20.0,233.5,3.485074626865672,0.582089552238806,6,67
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:33:30-05:00,0,10.924528301886792,21066.75,21093.25,26.5,17850.0,3.0,236.5,3.4779411764705883,0.5735294117647058,6,68
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:34:00-05:00,0,10.339622641509434,21066.75,21093.25,26.5,17880.0,15.25,251.75,3.648550724637681,0.5652173913043478,6,69
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:34:30-05:00,0,10.00943396226415,21066.75,21093.25,26.5,17910.0,8.75,260.5,3.7214285714285715,0.5571428571428572,6,70
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:35:00-05:00,0,10.028301886792454,21066.75,21093.25,26.5,17940.0,0.0,260.5,3.6690140845070425,0.5492957746478874,6,71
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:35:30-05:00,0,9.88679245283019,21066.75,21093.25,26.5,17970.0,3.25,263.75,3.6631944444444446,0.5416666666666666,6,72
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:36:00-05:00,0,10.0,21066.75,21093.25,26.5,18000.0,2.75,266.5,3.6506849315068495,0.547945205479452,6,73
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:36:30-05:00,0,10.084905660377359,21066.75,21093.25,26.5,18030.0,2.0,268.5,3.6283783783783785,0.5540540540540541,6,74
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:37:00-05:00,0,10.88679245283019,21066.75,21093.25,26.5,18060.0,21.25,289.75,3.8633333333333333,0.56,6,75
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:37:30-05:00,0,10.50943396226415,21066.75,21093.25,26.5,18090.0,9.5,299.25,3.9375,0.5526315789473685,6,76
2025-01-03,long,medium,2025-01-03 09:38:00-05:00,2025-01-03 04:36:00-05:00,2025-01-03 04:33:00-05:00,2025-01-03 09:38:00-05:00,1,10.745283018867925,21066.75,21093.25,26.5,18120.0,5.75,305.0,3.961038961038961,0.5584415584415584,6,77
2025-01-13,long,medium,2025-01-13 10:04:59-05:00,2025-01-13 05:01:00-05:00,2025-01-13 04:56:00-05:00,2025-01-13 09:00:00-05:00,0,-22.26829268292683,21028.75,21039.0,10.25,14340.0,9.5,9.5,9.5,0.0,0,1
2025-01-13,long,medium,2025-01-13 10:04:59-05:00,2025-01-13 05:01:00-05:00,2025-01-13 04:56:00-05:00,2025-01-13 09:00:30-05:00,0,-22.975609756097562,21028.75,21039.0,10.25,14370.0,7.0,16.5,8.25,0.0,0,2
2025-01-13,long,medium,2025-01-13 10:04:59-05:00,2025-01-13 05:01:00-05:00,2025-01-13 04:56:00-05:00,2025-01-13 09:01:00-05:00,0,-23.878048780487806,21028.75,21039.0,10.25,14400.0,8.75,25.25,8.416666666666666,0.0,0,3
2025-01-13,long,medium,2025-01-13 10:04:59-05:00,2025-01-13 05:01:00-05:00,2025-01-13 04:56:00-05:00,2025-01-13 09:01:30-05:00,0,-24.195121951219512,21028.75,21039.0,10.25,14430.0,2.75,28.0,7.0,0.0,0,4
2025-01-13,long,medium,2025-01-13 10:04:59-05:00,2025-01-13 05:01:00-05:00,2025-01-13 04:56:00-05:00,2025-01-13 09:02:00-05:00,0,-24.29268292682927,21028.75,21039.0,10.25,14460.0,1.0,29.0,5.8,0.0,0,5
2025-01-13,long,medium,2025-01-13 10:04:59-05:00,2025-01-13 05:01:00-05:00,2025-01-13 04:56:00-05:00,2025-01-13 09:02:30-05:00,0,-23.4390243902439,21028.75,21039.0,10.25,14490.0,9.25,38.25,6.375,0.16666666666666666,1,6
2025-01-13,long,medium,2025-01-13 10:04:59-05:00,2025-01-13 05:01:00-05:00,2025-01-13 04:56:00-05:00,2025-01-13 09:03:00-05:00,0,-23.804878048780488,21028.75,21039.0,10.25,14520.0,4.0,42.25,6.035714285714286,0.14285714285714285,1,7
2025-01-13,long,medium,2025-01-13 10:04:59-05:00,2025-01-13 05:01:00-05:00,2025-01-13 04:56:00-05:00,2025-01-13 09:03:30-05:00,0,-22.878048780487806,21028.75,21039.0,10.25,14550.0,9.0,51.25,6.40625,0.25,1,8
2025-01-13,long,medium,2025-01-13 10:04:59-05:00,2025-01-13 05:01:00-05:00,2025-01-13 04:56:00-05:00,2025-01-13 09:04:00-05:00,0,-23.24390243902439,21028.75,21039.0,10.25,14580.0,3.75,55.0,6.111111111111111,0.2222222222222222,1,9
2025-01-13,long,medium,2025-01-13 10:04:59-05:00,2025-01-13 05:01:00-05:00,2025-01-13 04:56:00-05:00,2025-01-13 09:04:30-05:00,0,-24.0,21028.75,21039.0,10.25,14610.0,8.0,63.0,6.3,0.2,1,10
2025-01-13,long,medium,2025-01-13 10:04:59-05:00,2025-01-13 05:01:00-05:00,2025-01-13 04:56:00-05:00,2025-01-13 09:05:00-05:00,0,-23.317073170731707,21028.75,21039.0,10.25,14640.0,6.5,69.5,6.318181818181818,0.2727272727272727,1,11
2025-01-13,long,medium,2025-01-13 10:04:59-05:00,2025-01-13 05:01:00-05:00,2025-01-13 04:56:00-05:00,2025-01-13 09:05:30-05:00,0,-24.829268292682926,21028.75,21039.0,10.25,14670.0,15.75,85.25,7.104166666666667,0.25,1,12
2025-01-13,long,medium,2025-01-13 10:04:59-05:00,2025-01-13 05:01:00-05:00,2025-01-13 04:56:00-05:00,2025-01-13 09:06:00-05:00,0,-23.853658536585368,21028.75,21039.0,10.25,14700.0,9.75,95.0,7.3076923076923075,0.3076923076923077,1,13
2025-01-13,long,medium,2025-01-13 10:04:59-05:00,2025-01-13 05:01:00-05:00,2025-01-13 04:56:00-05:00,2025-01-13 09:06:30-05:00,0,-23.634146341463413,21028.75,21039.0,10.25,14730.0,2.5,97.5,6.964285714285714,0.35714285714285715,2,14
2025-01-13,long,medium,2025-01-13 10:04:59-05:00,2025-01-13 05:01:00-05:00,2025-01-13 04:56:00-05:00,2025-01-13 09:07:00-05:00,0,-23.170731707317074,21028.75,21039.0,10.25,14760.0,4.5,102.0,6.8,0.4,3,15
2025-01-13,long,medium,2025-01-13 10:04:59-05:00,2025-01-13 05:01:00-05:00,2025-01-13 04:56:00-05:00,2025-01-13 09:07:30-05:00,0,-23.26829268292683,21028.75,21039.0,10.25,14790.0,1.5,103.5,6.46875,0.375,3,16
2025-01-13,long,medium,2025-01-13 10:04:59-05:00,2025-01-13 05:01:00-05:00,2025-01-13 04:56:00-05:00,2025-01-13 09:08:00-05:00,0,-23.390243902439025,21028.75,21039.0,10.25,14820.0,1.0,104.5,6.147058823529412,0.35294117647058826,3,17
2025-01-13,long,medium,2025-01-13 10:04:59-05:00,2025-01-13 05:01:00-05:00,2025-01-13 04:56:00-05:00,2025-01-13 09:08:30-05:00,0,-23.70731707317073,21028.75,21039.0,10.25,14850.0,4.25,108.75,6.041666666666667,0.3333333333333333,3,18
2025-01-13,long,medium,2025-01-13 10:04:59-05:00,2025-01-13 05:01:00-05:00,2025-01-13 04:56:00-05:00,2025-01-13 09:09:00-05:00,0,-24.21951219512195,21028.75,21039.0,10.25,14880.0,5.0,113.75,5.9868421052631575,0.3157894736842105,3,19
2025-01-13,long,medium,2025-01-13 10:04:59-05:00,2025-01-13 05:01:00-05:00,2025-01-13 04:56:00-05:00,2025-01-13 09:09:30-05:00,0,-23.73170731707317,21028.75,21039.0,10.25,14910.0,4.0,117.75,5.8875,0.35,3,20
2025-01-13,long,medium,2025-01-13 10:04:59-05:00,2025-01-13 05:01:00-05:00,2025-01-13 04:56:00-05:00,2025-01-13 09:10:00-05:00,0,-25.341463414634145,21028.75,21039.0,10.25,14940.0,17.0,134.75,6.416666666666667,0.3333333333333333,3,21
2025-01-13,long,medium,2025-01-13 10:04:59-05:00,2025-01-13 05:01:00-05:00,2025-01-13 04:56:00-05:00,2025-01-13 09:10:30-05:00,0,-24.536585365853657,21028.75,21039.0,10.25,14970.0,8.5,143.25,6.511363636363637,0.36363636363636365,3,22
2025-01-13,long,medium,2025-01-13 10:04:59-05:00,2025-01-13 05:01:00-05:00,2025-01-13 04:56:00-05:00,2025-01-13 09:11:00-05:00,0,-24.73170731707317,21028.75,21039.0,10.25,15000.0,3.25,146.5,6.369565217391305,0.34782608695652173,3,23
2025-01-13,long,medium,2025-01-13 10:04:59-05:00,2025-01-13 05:01:00-05:00,2025-01-13 04:56:00-05:00,2025-01-13 09:11:30-05:00,0,-24.75609756097561,21028.75,21039.0,10.25,15030.0,0.25,146.75,6.114583333333333,0.3333333333333333,3,24
