day,direction,virtual_direction,entry_time,entry_price,exit_time,exit_price,pnl,contracts,risk_dollars,outcome,exit_reason,pivot,flem,flem_saved_time,reentry_time,pivot_time,risk,target,stop_time,stop_price,retrace_at_entry,strong_count_recent3,very_strong,pwin_score,mirror_mode
2025-02-14,short,long,2025-02-14 10:49:00-05:00,22130.75,2025-02-14 10:53:00-05:00,22140.5,-585.0,30,495.0,win,target,22122.5,22160.0,2025-02-14 10:48:00-05:00,2025-02-14 10:48:00-05:00,2025-02-14 10:48:00-05:00,8.25,22140.75,,,0.21333333333333335,0,False,0.9909090876579285,True
2025-02-14,short,long,2025-02-14 11:22:00-05:00,22110.75,2025-02-14 11:22:30-05:00,22120.0,-573.5,31,496.0,win,target,22102.75,22171.75,2025-02-14 11:20:00-05:00,2025-02-14 11:20:00-05:00,2025-02-14 11:21:00-05:00,8.0,22120.25,,,0.11231884057971014,2,False,0.9509090900421142,True
2025-02-14,short,long,2025-02-14 11:25:00-05:00,22121.75,2025-02-14 11:26:00-05:00,22131.5,-585.0,30,495.0,win,target,22113.5,22171.75,2025-02-14 11:24:00-05:00,2025-02-14 11:24:00-05:00,2025-02-14 11:24:00-05:00,8.25,22131.75,,,0.13733905579399142,0,False,0.8494006037712097,True
2025-02-14,short,long,2025-02-14 11:35:00-05:00,22130.25,2025-02-14 11:36:30-05:00,22136.25,-564.0,47,493.5,win,target,22125.0,22171.75,2025-02-14 11:34:00-05:00,2025-02-14 11:34:00-05:00,2025-02-14 11:34:00-05:00,5.25,22136.5,,,0.10695187165775401,0,False,0.8965240716934204,True
2025-02-14,short,long,2025-02-14 11:49:00-05:00,22120.5,2025-02-14 11:51:30-05:00,22123.75,-539.5,83,498.0,win,target,22117.5,22171.75,2025-02-14 11:48:00-05:00,2025-02-14 11:48:00-05:00,2025-02-14 11:49:00-05:00,3.0,22124.0,,,0.05069124423963134,1,False,0.6832430362701416,True
2025-02-14,short,long,2025-02-14 11:54:00-05:00,22132.0,2025-02-14 12:01:00-05:00,22131.25,34.5,23,483.0,forced_close,forced_close,22121.5,22171.75,2025-02-14 11:53:00-05:00,2025-02-14 11:53:00-05:00,2025-02-14 11:53:00-05:00,10.5,22144.5,,,0.20398009950248755,1,False,0.9909090876579285,True
2025-02-17,long,short,2025-02-17 10:58:00-05:00,22236.25,2025-02-17 10:59:00-05:00,22239.75,777.0,111,499.5,loss,stop,22238.5,22217.5,2025-02-17 09:34:00-05:00,2025-02-17 09:34:00-05:00,2025-02-17 10:58:00-05:00,2.25,22233.5,2025-02-17 10:59:00-05:00,22238.5,0.09523809523809523,2,False,0.7215397477149963,True
2025-02-17,short,long,2025-02-17 11:14:00-05:00,22243.0,2025-02-17 11:15:30-05:00,22245.75,-550.0,100,500.0,win,target,22240.5,22247.25,2025-02-17 11:11:00-05:00,2025-02-17 11:11:00-05:00,2025-02-17 11:12:00-05:00,2.5,22246.0,,,0.3333333333333333,0,False,0.9786666631698608,True
2025-02-17,short,long,2025-02-17 11:35:00-05:00,22239.75,2025-02-17 11:45:30-05:00,22242.0,-562.5,125,500.0,win,target,22237.75,22252.25,2025-02-17 11:34:00-05:00,2025-02-17 11:34:00-05:00,2025-02-17 11:35:00-05:00,2.0,22242.25,,,0.1206896551724138,0,False,0.6658056139945984,True
2025-02-17,short,long,2025-02-17 11:50:00-05:00,22242.75,2025-02-17 11:55:00-05:00,22239.0,1245.0,166,498.0,loss,stop,22241.25,22252.25,2025-02-17 11:49:00-05:00,2025-02-17 11:49:00-05:00,2025-02-17 11:49:00-05:00,1.5,22245.25,2025-02-17 11:55:00-05:00,22241.25,0.11363636363636363,0,False,0.7464566946029663,True
