day,direction,entry_time,entry_price,exit_time,exit_price,pnl,contracts,risk_dollars,outcome,exit_reason,pivot,flem,flem_saved_time,reentry_time,pivot_time,risk,target,stop_time,stop_price,retrace_at_entry,strong_count_recent3,very_strong,pwin_score
2026-01-28,long,2026-01-28 09:45:00-05:00,26285.25,2026-01-28 09:48:00-05:00,26240.5,-537.0,12,462.0,loss,stop,26266.0,26286.75,2026-01-28 09:44:00-05:00,2026-01-28 09:44:00-05:00,2026-01-28 09:45:00-05:00,19.25,26308.35,2026-01-28 09:48:00-05:00,26266.0,0.927710843373494,0,False,0.7214025616645813
2026-02-02,long,2026-02-02 09:35:00-05:00,25638.0,2026-02-02 09:36:30-05:00,25679.7,41.70000000000073,1,69.5,win,target_scale1,25603.25,25668.75,2026-02-02 09:34:00-05:00,2026-02-02 09:34:00-05:00,2026-02-02 09:35:00-05:00,34.75,25679.7,,,0.5305343511450382,0,False,0.8526315808296203
2026-02-02,long,2026-02-02 09:35:00-05:00,25638.0,2026-02-02 09:37:30-05:00,25707.5,139.0,2,139.0,win,target_scale2,25603.25,25668.75,2026-02-02 09:34:00-05:00,2026-02-02 09:34:00-05:00,2026-02-02 09:35:00-05:00,34.75,25707.5,,,0.5305343511450382,0,False,0.8526315808296203
2026-02-02,long,2026-02-02 09:35:00-05:00,25638.0,2026-02-02 09:49:30-05:00,25742.25,417.0,4,278.0,win,target,25603.25,25668.75,2026-02-02 09:34:00-05:00,2026-02-02 09:34:00-05:00,2026-02-02 09:35:00-05:00,34.75,25742.25,,,0.5305343511450382,0,False,0.8526315808296203
2026-02-19,long,2026-02-19 10:02:00-05:00,24895.0,2026-02-19 11:00:00-05:00,24924.5,118.0,4,422.0,forced_close,forced_close,24842.25,24920.0,2026-02-19 10:01:00-05:00,2026-02-19 10:01:00-05:00,2026-02-19 10:01:00-05:00,52.75,24958.3,,,0.6784565916398714,1,False,0.7053982496261597
2026-02-27,long,2026-02-27 09:49:00-05:00,24923.5,2026-02-27 10:44:30-05:00,25002.4,236.70000000000437,3,394.5,win,target,24857.75,24915.0,2026-02-27 09:48:00-05:00,2026-02-27 09:48:00-05:00,2026-02-27 09:48:00-05:00,65.75,25002.4,,,1.148471615720524,1,False,0.7031181216239929
