open_date,direction,entry_time,pivot_time,outcome,label_win,retrace,pivot_flem_dist,time_since_pivot_sec,body_last,body_sum,body_mean,in_dir_ratio,max_in_dir_run,bars_since_pivot,zone_over_range,pivot_over_range,dist_to_extrema_atr,zone_to_extrema_atr,hod_rel_entry_atr,lod_rel_entry_atr
2025-02-14,long,2025-02-14 11:26:00-05:00,2025-02-14 11:21:00-05:00,loss,0,0.5065502183406113,57.25,300.0,2.75,40.5,3.6818181818181817,0.7272727272727273,4,11,0.3014925373134328,0.6835820895522388,3.011627906976744,3.76453488372093,3.011627906976744,0.0
2025-02-17,short,2025-02-17 09:35:00-05:00,2025-02-17 09:34:00-05:00,win,1,0.9791666666666666,12.0,60.0,6.25,13.0,4.333333333333333,0.6666666666666666,2,3,0.4121621621621621,0.3243243243243243,0.5581395348837209,1.73421926910299,0.0,0.5581395348837209
2025-02-19,short,2025-02-19 09:49:00-05:00,2025-02-19 09:42:00-05:00,win,1,1.2,17.5,420.0,10.0,59.5,3.966666666666667,0.6,3,15,0.2686567164179104,0.2611940298507462,0.910958904109589,2.3812785388127855,0.0,0.910958904109589
2025-02-19,long,2025-02-19 11:15:00-05:00,2025-02-19 11:14:00-05:00,win,1,0.56,18.75,60.0,0.75,3.25,1.0833333333333333,0.6666666666666666,2,3,0.1702127659574468,0.1773049645390071,0.8676716917922948,1.3132328308207704,0.8676716917922948,0.0
2025-02-21,short,2025-02-21 09:37:00-05:00,2025-02-21 09:36:00-05:00,win,1,0.7,42.5,60.0,25.0,48.75,16.25,1.0,3,3,0.4084967320261438,0.5555555555555556,0.3547671840354767,1.605321507760532,0.0,0.3547671840354767
2025-02-24,short,2025-02-24 09:40:00-05:00,2025-02-24 09:39:00-05:00,win,1,0.9029850746268656,33.5,60.0,4.75,18.0,6.0,0.6666666666666666,2,3,0.25,0.3221153846153846,0.3532560214094558,1.344335414808207,0.0,0.3532560214094558
2025-02-25,short,2025-02-25 09:35:00-05:00,2025-02-25 09:34:00-05:00,loss,0,0.6415094339622641,39.75,60.0,0.5,15.25,5.083333333333333,0.6666666666666666,2,3,0.3877551020408163,0.6489795918367347,0.5529953917050692,1.3824884792626728,0.0,0.5529953917050692
2025-02-25,short,2025-02-25 09:41:00-05:00,2025-02-25 09:40:00-05:00,win,1,0.698744769874477,59.75,60.0,12.75,46.25,15.416666666666666,1.0,3,3,0.3264604810996563,0.8213058419243986,0.1676190476190476,1.3714285714285714,0.0,0.1676190476190476
2025-02-26,long,2025-02-26 09:44:00-05:00,2025-02-26 09:43:00-05:00,win,1,0.45625,80.0,60.0,2.25,22.75,7.583333333333333,0.3333333333333333,1,3,0.5539358600583091,0.932944606413994,1.510204081632653,1.1020408163265305,1.510204081632653,0.0
2025-02-28,long,2025-02-28 09:49:00-05:00,2025-02-28 09:48:00-05:00,loss,0,0.6267123287671232,73.0,60.0,9.75,53.75,17.916666666666668,0.3333333333333333,1,3,0.2560975609756097,0.3956639566395664,0.805993690851735,1.0764984227129335,0.805993690851735,0.0
2025-02-28,long,2025-02-28 10:05:00-05:00,2025-02-28 10:04:00-05:00,win,1,0.5231143552311436,102.75,60.0,34.0,67.25,22.416666666666668,0.6666666666666666,2,3,0.240764331210191,0.5235668789808917,2.06875,1.5125,2.06875,0.0
2025-03-04,short,2025-03-04 09:53:00-05:00,2025-03-04 09:53:00-05:00,win,1,0.5555555555555556,60.75,0.0,19.25,19.25,19.25,1.0,1,1,0.2288629737609329,0.3542274052478134,0.4027729636048526,0.9608318890814558,0.0,0.4027729636048526
2025-03-05,long,2025-03-05 10:07:00-05:00,2025-03-05 10:07:00-05:00,win,1,0.6197183098591549,53.25,0.0,42.5,42.5,42.5,1.0,1,1,0.1832229580573951,0.2350993377483443,0.0580727504786215,1.036375239310785,0.0580727504786215,0.0
2025-03-05,short,2025-03-05 10:48:00-05:00,2025-03-05 10:47:00-05:00,win,1,0.5968992248062015,64.5,60.0,9.75,31.5,10.5,1.0,3,3,0.1832229580573951,0.2847682119205298,3.751157407407407,4.1157407407407405,0.0,3.751157407407407
2025-03-05,short,2025-03-05 11:00:00-05:00,2025-03-05 10:59:00-05:00,win,1,0.6902985074626866,67.0,60.0,30.75,56.0,18.666666666666668,1.0,3,3,0.1832229580573951,0.2958057395143488,3.035024154589372,4.294685990338164,0.0,3.035024154589372
2025-03-06,short,2025-03-06 09:36:00-05:00,2025-03-06 09:35:00-05:00,loss,0,0.6431924882629108,53.25,60.0,24.5,53.0,17.666666666666668,0.6666666666666666,1,3,0.6175637393767706,0.603399433427762,0.1170774647887324,0.8318661971830986,0.0,0.1170774647887324
2025-03-06,short,2025-03-06 09:44:00-05:00,2025-03-06 09:43:00-05:00,loss,0,0.706766917293233,66.5,60.0,11.75,52.25,17.416666666666668,1.0,3,3,0.5956284153005464,0.726775956284153,0.4764568764568764,0.881118881118881,0.0,0.4764568764568764
2025-03-07,long,2025-03-07 09:39:00-05:00,2025-03-07 09:38:00-05:00,win,1,0.7041884816753927,95.5,60.0,0.5,50.25,16.75,1.0,3,3,0.5183374083129584,0.9339853300733496,0.671462829736211,1.1810551558752995,0.671462829736211,0.0
2025-03-07,short,2025-03-07 10:56:00-05:00,2025-03-07 10:55:00-05:00,win,1,0.4379310344827586,72.5,60.0,1.25,35.5,11.833333333333334,0.6666666666666666,2,3,0.1494009866102889,0.204369274136716,3.101123595505618,3.0730337078651684,0.0,3.101123595505618
2025-03-10,short,2025-03-10 09:37:00-04:00,2025-03-10 09:36:00-04:00,loss,0,0.5017667844522968,70.75,60.0,3.75,30.0,10.0,1.0,3,3,0.2743764172335601,0.6417233560090703,0.7304097771387491,1.5815959741193386,0.0,0.7304097771387491
2025-03-11,short,2025-03-11 10:59:00-04:00,2025-03-11 10:55:00-04:00,loss,0,0.531810766721044,153.25,240.0,5.0,87.0,9.666666666666666,0.7777777777777778,3,9,0.109834888729361,0.4400574300071787,1.944041450777202,4.243523316062176,0.0,1.944041450777202
2025-03-11,long,2025-03-11 11:12:00-04:00,2025-03-11 11:11:00-04:00,win,1,0.4067796610169492,44.25,60.0,50.75,64.5,21.5,1.0,3,3,0.109834888729361,0.1270638908829863,2.7008849557522128,4.057522123893806,2.7008849557522128,0.0
2025-03-11,long,2025-03-11 11:26:00-04:00,2025-03-11 11:24:00-04:00,win,1,0.684981684981685,68.25,120.0,9.5,64.5,12.9,0.8,3,5,0.109834888729361,0.1959798994974874,4.455240174672489,5.005458515283842,4.455240174672489,0.0
2025-03-12,short,2025-03-12 09:52:00-04:00,2025-03-12 09:52:00-04:00,win,1,0.5137254901960784,63.75,0.0,30.25,30.25,30.25,0.0,0,1,0.3202846975088968,0.4537366548042704,1.474003466204506,0.8431542461005199,0.0,1.474003466204506
2025-03-13,short,2025-03-13 09:41:00-04:00,2025-03-13 09:41:00-04:00,win,1,0.5444015444015444,64.75,0.0,3.75,3.75,3.75,0.0,0,1,0.5635838150289018,0.7485549132947977,0.8012232415902141,0.9235474006116208,0.0,0.8012232415902141
2025-03-14,long,2025-03-14 10:03:00-04:00,2025-03-14 10:03:00-04:00,win,1,0.9,35.0,0.0,1.5,1.5,1.5,1.0,1,1,0.2017994858611825,0.1799485861182519,3.553784860557769,4.191235059760956,3.553784860557769,0.0
2025-03-14,long,2025-03-14 10:16:00-04:00,2025-03-14 10:15:00-04:00,loss,0,0.4606741573033708,44.5,60.0,8.75,28.25,9.416666666666666,0.6666666666666666,1,3,0.2017994858611825,0.2287917737789203,4.2,4.409580838323353,4.2,0.0
