day,direction,entry_time,entry_price,exit_time,exit_price,pnl,contracts,risk_dollars,outcome,exit_reason,pivot,flem,flem_saved_time,reentry_time,pivot_time,risk,target,stop_time,stop_price,retrace_at_entry,strong_count_recent3,very_strong,pwin_score
2025-01-02,short,2025-01-02 09:54:00-05:00,21348.5,2025-01-02 09:54:30-05:00,21337.35,66.90000000000873,6,114.0,win,target_scale1,21358.0,21166.5,2025-01-02 09:53:00-05:00,2025-01-02 09:53:00-05:00,2025-01-02 09:54:00-05:00,9.5,21337.1,,,0.048302872062663184,0,False,0.40351527333259585
2025-01-02,short,2025-01-02 09:54:00-05:00,21348.5,2025-01-02 09:55:00-05:00,21379.5,-186.0,6,114.0,loss,direction_flip,21358.0,21166.5,2025-01-02 09:53:00-05:00,2025-01-02 09:53:00-05:00,2025-01-02 09:54:00-05:00,9.5,21324.75,2025-01-02 09:55:00-05:00,21358.0,0.048302872062663184,0,False,0.40351527333259585
2025-01-02,short,2025-01-02 11:41:00-05:00,21318.5,2025-01-02 11:41:30-05:00,21309.75,70.0,8,120.0,win,target_scale1,21326.0,21186.0,2025-01-02 11:40:00-05:00,2025-01-02 11:40:00-05:00,2025-01-02 11:41:00-05:00,7.5,21309.5,,,0.05178571428571429,0,False,0.4319044232368469
2025-01-02,short,2025-01-02 11:41:00-05:00,21318.5,2025-01-02 11:43:30-05:00,21300.0,148.0,8,120.0,win,target_scale2,21326.0,21186.0,2025-01-02 11:40:00-05:00,2025-01-02 11:40:00-05:00,2025-01-02 11:41:00-05:00,7.5,21299.75,,,0.05178571428571429,0,False,0.4319044232368469
2025-01-02,short,2025-01-02 11:41:00-05:00,21318.5,2025-01-02 11:49:00-05:00,21340.5,-176.0,8,120.0,loss,stop,21326.0,21186.0,2025-01-02 11:40:00-05:00,2025-01-02 11:40:00-05:00,2025-01-02 11:41:00-05:00,7.5,21288.5,2025-01-02 11:49:00-05:00,21326.0,0.05178571428571429,0,False,0.4319044232368469
2025-01-02,short,2025-01-02 11:51:00-05:00,21343.0,2025-01-02 11:51:30-05:00,21334.25,70.0,8,120.0,win,target_scale1,21350.5,21186.0,2025-01-02 11:50:00-05:00,2025-01-02 11:50:00-05:00,2025-01-02 11:50:00-05:00,7.5,21334.0,,,0.044072948328267476,0,False,0.49420797228813174
2025-01-02,short,2025-01-02 11:51:00-05:00,21343.0,2025-01-02 11:52:00-05:00,21355.5,-100.0,8,120.0,loss,direction_flip,21350.5,21186.0,2025-01-02 11:50:00-05:00,2025-01-02 11:50:00-05:00,2025-01-02 11:50:00-05:00,7.5,21324.25,2025-01-02 11:52:00-05:00,21350.5,0.044072948328267476,0,False,0.49420797228813174
2025-01-02,long,2025-01-02 11:54:00-05:00,21329.0,2025-01-02 11:55:00-05:00,21306.0,-667.0,29,493.0,loss,direction_flip,21320.5,21357.0,2025-01-02 11:53:00-05:00,2025-01-02 11:53:00-05:00,2025-01-02 11:54:00-05:00,8.5,21339.2,2025-01-02 11:55:00-05:00,21320.5,0.22602739726027396,1,False,0.42051527500152586
2025-01-02,short,2025-01-02 12:00:00-05:00,21316.25,2025-01-02 12:01:00-05:00,21306.25,200.0,20,490.0,forced_close,forced_close,21328.5,21288.75,2025-01-02 11:59:00-05:00,2025-01-02 11:59:00-05:00,2025-01-02 11:59:00-05:00,12.25,21301.55,,,0.3018867924528302,0,False,0.5041771471500397
2025-01-03,long,2025-01-03 09:53:00-05:00,21340.5,2025-01-03 09:57:00-05:00,21378.65,38.150000000001455,1,64.0,win,target_scale1,21308.5,21434.5,2025-01-03 09:52:00-05:00,2025-01-03 09:52:00-05:00,2025-01-03 09:52:00-05:00,32.0,21378.9,,,0.251984126984127,1,False,0.5681906342506409
