day,direction,virtual_direction,entry_time,entry_price,exit_time,exit_price,pnl,contracts,risk_dollars,outcome,exit_reason,pivot,flem,flem_saved_time,reentry_time,pivot_time,risk,target,stop_time,stop_price,retrace_at_entry,strong_count_recent3,very_strong,pwin_score,mirror_mode
2026-01-27,long,short,2026-01-27 09:49:00-05:00,25973.25,2026-01-27 09:51:00-05:00,25993.25,920.0,23,483.0,loss,direction_flip,25983.75,25917.25,2026-01-27 09:41:00-05:00,2026-01-27 09:41:00-05:00,2026-01-27 09:43:00-05:00,10.5,25960.75,2026-01-27 09:51:00-05:00,25983.75,0.15413533834586465,0,False,0.9623376607894898,True
2026-01-28,short,long,2026-01-28 09:36:00-05:00,26235.5,2026-01-28 09:37:00-05:00,26224.5,2442.0,111,499.5,loss,direction_flip,26233.25,26289.0,2026-01-28 09:34:00-05:00,2026-01-28 09:34:00-05:00,2026-01-28 09:36:00-05:00,2.25,26238.25,2026-01-28 09:37:00-05:00,26233.25,0.03587443946188341,0,False,0.9919999957084655,True
2026-01-28,long,short,2026-01-28 09:40:00-05:00,26244.75,2026-01-28 09:41:00-05:00,26263.25,1924.0,52,494.0,loss,stop,26249.5,26213.5,2026-01-28 09:39:00-05:00,2026-01-28 09:39:00-05:00,2026-01-28 09:40:00-05:00,4.75,26239.0,2026-01-28 09:41:00-05:00,26249.5,0.125,0,False,0.8251998066902161,True
2026-01-28,long,short,2026-01-28 10:16:00-05:00,26235.5,2026-01-28 10:17:00-05:00,26246.5,594.0,27,499.5,loss,stop,26244.75,26223.75,2026-01-28 10:12:00-05:00,2026-01-28 10:12:00-05:00,2026-01-28 10:16:00-05:00,9.25,26224.5,2026-01-28 10:17:00-05:00,26244.75,0.42857142857142855,1,False,0.6678387761116028,True
2026-01-28,long,short,2026-01-28 10:22:00-05:00,26244.25,2026-01-28 10:22:30-05:00,26241.25,-540.0,90,495.0,win,target,26247.0,26222.75,2026-01-28 10:20:00-05:00,2026-01-28 10:20:00-05:00,2026-01-28 10:21:00-05:00,2.75,26241.0,,,0.10309278350515463,0,False,0.7171709775924683,True
2026-01-30,short,long,2026-01-30 09:43:00-05:00,25904.25,2026-01-30 09:44:00-05:00,25885.75,2146.0,58,493.0,loss,stop,25900.0,25939.25,2026-01-30 09:42:00-05:00,2026-01-30 09:42:00-05:00,2026-01-30 09:43:00-05:00,4.25,25909.25,2026-01-30 09:44:00-05:00,25900.0,0.10191082802547771,0,False,0.6406431913375854,True
2026-01-30,long,short,2026-01-30 10:08:00-05:00,25898.0,2026-01-30 10:08:30-05:00,25888.25,-585.0,30,495.0,win,target,25906.25,25813.0,2026-01-30 10:04:00-05:00,2026-01-30 10:04:00-05:00,2026-01-30 10:08:00-05:00,8.25,25888.0,,,0.08579088471849866,2,False,0.6634904384613037,True
2026-01-30,long,short,2026-01-30 10:41:00-05:00,25885.25,2026-01-30 10:43:00-05:00,25900.5,854.0,28,490.0,loss,stop,25894.0,25770.25,2026-01-30 10:36:00-05:00,2026-01-30 10:36:00-05:00,2026-01-30 10:41:00-05:00,8.75,25874.75,2026-01-30 10:43:00-05:00,25894.0,0.06868686868686869,0,False,0.8827272772789001,True
2026-01-30,short,long,2026-01-30 10:49:00-05:00,25922.75,2026-01-30 10:50:00-05:00,25908.25,725.0,25,500.0,loss,stop,25912.75,25934.25,2026-01-30 10:48:00-05:00,2026-01-30 10:48:00-05:00,2026-01-30 10:49:00-05:00,10.0,25934.75,2026-01-30 10:50:00-05:00,25912.75,0.45348837209302323,0,False,0.7061538457870483,True
2026-01-30,short,long,2026-01-30 10:54:00-05:00,25855.75,2026-01-30 10:55:00-05:00,25862.0,-562.5,45,495.0,win,target,25850.25,25934.25,2026-01-30 10:51:00-05:00,2026-01-30 10:51:00-05:00,2026-01-30 10:54:00-05:00,5.5,25862.25,,,0.0625,1,True,0.6669816851615906,True
2026-02-05,short,long,2026-02-05 10:01:00-05:00,24725.0,2026-02-05 10:02:00-05:00,24700.5,3234.0,66,495.0,loss,stop,24721.25,24961.25,2026-02-05 10:00:00-05:00,2026-02-05 10:00:00-05:00,2026-02-05 10:01:00-05:00,3.75,24729.5,2026-02-05 10:02:00-05:00,24721.25,0.014583333333333334,1,False,0.8562610745429993,True
2026-02-10,long,short,2026-02-10 09:58:00-05:00,25399.0,2026-02-10 09:59:00-05:00,25402.75,622.5,83,498.0,loss,direction_flip,25402.0,25346.25,2026-02-10 09:35:00-05:00,2026-02-10 09:35:00-05:00,2026-02-10 09:58:00-05:00,3.0,25395.5,2026-02-10 09:59:00-05:00,25402.0,0.04932735426008968,0,False,0.9375757575035095,True
2026-02-10,short,long,2026-02-10 10:04:00-05:00,25392.25,2026-02-10 10:07:00-05:00,25406.75,-580.0,20,490.0,win,target,25380.0,25407.75,2026-02-10 10:00:00-05:00,2026-02-10 10:00:00-05:00,2026-02-10 10:01:00-05:00,12.25,25407.0,,,0.43243243243243246,0,False,0.6410827517509461,True
2026-02-10,short,long,2026-02-10 10:16:00-05:00,25368.25,2026-02-10 10:17:00-05:00,25382.5,-570.0,20,480.0,win,target,25356.25,25447.0,2026-02-10 10:14:00-05:00,2026-02-10 10:14:00-05:00,2026-02-10 10:15:00-05:00,12.0,25382.75,,,0.12947658402203857,3,False,0.6827248334884644,True
2026-02-13,short,long,2026-02-13 09:35:00-05:00,24720.25,2026-02-13 09:36:00-05:00,24727.75,-570.0,38,494.0,win,target,24713.75,24800.0,2026-02-13 09:34:00-05:00,2026-02-13 09:34:00-05:00,2026-02-13 09:35:00-05:00,6.5,24728.0,,,0.07246376811594203,1,False,0.6621217131614685,True
2026-02-19,long,short,2026-02-19 09:45:00-05:00,24846.25,2026-02-19 09:45:30-05:00,24831.75,-580.0,20,490.0,win,target,24858.5,24762.5,2026-02-19 09:38:00-05:00,2026-02-19 09:38:00-05:00,2026-02-19 09:45:00-05:00,12.25,24831.5,,,0.125,0,False,0.8171200513839721,True
2026-02-19,long,short,2026-02-19 09:48:00-05:00,24815.75,2026-02-19 09:48:30-05:00,24804.25,-575.0,25,487.5,win,target,24825.5,24762.5,2026-02-19 09:47:00-05:00,2026-02-19 09:47:00-05:00,2026-02-19 09:48:00-05:00,9.75,24804.0,,,0.15079365079365079,1,False,0.9919999957084655,True
