day,direction,virtual_direction,entry_time,entry_price,exit_time,exit_price,pnl,contracts,risk_dollars,outcome,exit_reason,pivot,flem,flem_saved_time,reentry_time,pivot_time,risk,target,stop_time,stop_price,retrace_at_entry,strong_count_recent3,very_strong,pwin_score,mirror_mode
2024-06-06,long,short,2024-06-06 10:48:00-04:00,19099.0,2024-06-06 10:50:30-04:00,19091.5,-570.0,38,494.0,win,target,19105.5,19032.25,2024-06-06 10:47:00-04:00,2024-06-06 10:47:00-04:00,2024-06-06 10:47:00-04:00,6.5,19091.25,,,0.08532423208191127,0,False,0.6406431913375854,True
2024-06-06,long,short,2024-06-06 10:55:00-04:00,19091.75,2024-06-06 10:56:00-04:00,19097.5,1633.0,142,497.0,loss,stop,19093.5,19032.25,2024-06-06 10:54:00-04:00,2024-06-06 10:54:00-04:00,2024-06-06 10:55:00-04:00,1.75,19089.25,2024-06-06 10:56:00-04:00,19093.5,0.024489795918367346,0,False,0.9509090900421142,True
2024-06-06,long,short,2024-06-06 11:04:00-04:00,19089.75,2024-06-06 11:06:30-04:00,19084.0,-575.0,50,500.0,win,target,19094.75,19032.25,2024-06-06 11:03:00-04:00,2024-06-06 11:03:00-04:00,2024-06-06 11:04:00-04:00,5.0,19083.75,,,0.076,0,False,0.9909090876579285,True
2024-06-06,long,short,2024-06-06 11:10:00-04:00,19090.5,2024-06-06 11:11:00-04:00,19084.5,-564.0,47,493.5,win,target,19095.75,19032.25,2024-06-06 11:09:00-04:00,2024-06-06 11:09:00-04:00,2024-06-06 11:10:00-04:00,5.25,19084.25,,,0.07874015748031496,0,False,0.9909090876579285,True
2024-06-06,long,short,2024-06-06 11:17:00-04:00,19087.5,2024-06-06 11:17:30-04:00,19085.25,-900.0,200,500.0,win,target,19088.75,19032.25,2024-06-06 11:16:00-04:00,2024-06-06 11:16:00-04:00,2024-06-06 11:16:00-04:00,1.25,19085.0,,,0.017699115044247787,0,False,0.9247058868408203,True
2024-06-07,long,short,2024-06-07 09:45:00-04:00,19023.25,2024-06-07 09:47:00-04:00,19031.75,578.0,34,493.0,loss,stop,19030.5,18992.25,2024-06-07 09:36:00-04:00,2024-06-07 09:36:00-04:00,2024-06-07 09:44:00-04:00,7.25,19014.5,2024-06-07 09:47:00-04:00,19030.5,0.1830065359477124,1,False,0.8789916038513184,True
2024-06-07,short,long,2024-06-07 09:57:00-04:00,19040.75,2024-06-07 09:58:00-04:00,19026.25,1798.0,62,496.0,loss,stop,19036.75,19064.25,2024-06-07 09:56:00-04:00,2024-06-07 09:56:00-04:00,2024-06-07 09:56:00-04:00,4.0,19045.5,2024-06-07 09:58:00-04:00,19036.75,0.13636363636363635,0,False,0.6549289107322693,True
2024-06-07,short,long,2024-06-07 10:05:00-04:00,19036.5,2024-06-07 10:17:30-04:00,19050.75,-570.0,20,480.0,win,target,19024.5,19064.25,2024-06-07 10:03:00-04:00,2024-06-07 10:03:00-04:00,2024-06-07 10:05:00-04:00,12.0,19051.0,,,0.29559748427672955,0,False,0.6749326229095459,True
2024-06-07,short,long,2024-06-07 10:24:00-04:00,19038.75,2024-06-07 10:35:30-04:00,19050.75,-576.0,24,492.0,win,target,19028.5,19064.25,2024-06-07 10:23:00-04:00,2024-06-07 10:23:00-04:00,2024-06-07 10:23:00-04:00,10.25,19051.0,,,0.27972027972027974,0,False,0.6406431913375854,True
2024-06-07,long,long,2024-06-07 11:09:00-04:00,19033.75,2024-06-07 11:23:30-04:00,19048.75,570.0,19,484.5,win,target,19021.0,19117.25,2024-06-07 11:07:00-04:00,2024-06-07 11:07:00-04:00,2024-06-07 11:09:00-04:00,12.75,19049.0,,,0.12987012987012986,1,False,0.7005590558052063,False
2024-06-10,long,long,2024-06-10 09:35:00-04:00,19012.75,2024-06-10 09:47:00-04:00,18989.5,-558.0,12,480.0,loss,stop,18992.75,19006.75,2024-06-10 09:34:00-04:00,2024-06-10 09:34:00-04:00,2024-06-10 09:34:00-04:00,20.0,19036.75,2024-06-10 09:47:00-04:00,18992.75,1.4107142857142858,0,False,0.7173160195350647,False
2024-06-10,short,long,2024-06-10 09:50:00-04:00,18996.0,2024-06-10 09:57:00-04:00,19004.5,-578.0,34,493.0,win,target,18988.75,19006.75,2024-06-10 09:49:00-04:00,2024-06-10 09:49:00-04:00,2024-06-10 09:49:00-04:00,7.25,19004.75,,,0.3888888888888889,0,False,0.7801948070526123,True
2024-06-10,short,long,2024-06-10 10:00:00-04:00,18994.25,2024-06-10 10:00:30-04:00,18996.5,-562.5,125,500.0,win,target,18992.25,19015.5,2024-06-10 09:59:00-04:00,2024-06-10 09:59:00-04:00,2024-06-10 10:00:00-04:00,2.0,18996.75,,,0.07526881720430108,0,False,0.8155844211578369,True
2024-06-10,short,long,2024-06-10 10:07:00-04:00,18994.75,2024-06-10 10:07:30-04:00,19000.0,-577.5,55,495.0,win,target,18990.25,19015.5,2024-06-10 10:06:00-04:00,2024-06-10 10:06:00-04:00,2024-06-10 10:06:00-04:00,4.5,19000.25,,,0.16831683168316833,0,False,0.7005058050155639,True
2024-06-10,short,long,2024-06-10 10:18:00-04:00,19001.5,2024-06-10 10:20:30-04:00,19012.0,-567.0,27,486.0,win,target,18992.5,19020.0,2024-06-10 10:17:00-04:00,2024-06-10 10:17:00-04:00,2024-06-10 10:18:00-04:00,9.0,19012.25,,,0.3181818181818182,0,False,0.7749706268310547,True
2024-06-11,short,long,2024-06-11 09:41:00-04:00,19064.5,2024-06-11 09:42:30-04:00,19075.75,-585.0,26,494.0,win,target,19055.0,19087.5,2024-06-11 09:40:00-04:00,2024-06-11 09:40:00-04:00,2024-06-11 09:41:00-04:00,9.5,19076.0,,,0.2846153846153846,0,False,0.8501998066902161,True
2024-06-11,long,short,2024-06-11 10:11:00-04:00,19060.75,2024-06-11 10:15:00-04:00,19053.75,-574.0,41,492.0,win,target,19066.75,18994.75,2024-06-11 10:05:00-04:00,2024-06-11 10:05:00-04:00,2024-06-11 10:06:00-04:00,6.0,19053.5,,,0.0798611111111111,0,False,0.6560277998447418,True
2024-06-11,short,long,2024-06-11 10:19:00-04:00,19061.0,2024-06-11 10:20:30-04:00,19067.0,-564.0,47,493.5,win,target,19055.75,19073.0,2024-06-11 10:18:00-04:00,2024-06-11 10:18:00-04:00,2024-06-11 10:18:00-04:00,5.25,19067.25,,,0.2898550724637681,0,False,0.765030562877655,True
2024-06-11,long,long,2024-06-11 10:33:00-04:00,19090.25,2024-06-11 10:51:00-04:00,19122.5,580.5,9,486.0,win,target,19063.25,19077.5,2024-06-11 10:23:00-04:00,2024-06-11 10:23:00-04:00,2024-06-11 10:23:00-04:00,27.0,19122.75,,,1.8771929824561404,0,False,0.6445892453193665,False
2024-06-11,short,long,2024-06-11 11:52:00-04:00,19074.0,2024-06-11 11:58:00-04:00,19087.0,-572.0,22,484.0,win,target,19063.0,19137.0,2024-06-11 11:51:00-04:00,2024-06-11 11:51:00-04:00,2024-06-11 11:52:00-04:00,11.0,19087.25,,,0.14527027027027026,1,False,0.8941558480262757,True
2024-06-13,short,long,2024-06-13 09:44:00-04:00,19645.0,2024-06-13 09:49:30-04:00,19655.25,-574.0,28,490.0,win,target,19636.25,19663.75,2024-06-13 09:43:00-04:00,2024-06-13 09:43:00-04:00,2024-06-13 09:43:00-04:00,8.75,19655.5,,,0.3090909090909091,1,False,0.7396616220474244,True
2024-06-13,short,long,2024-06-13 09:53:00-04:00,19638.5,2024-06-13 09:58:00-04:00,19623.25,1128.5,37,499.5,loss,direction_flip,19631.75,19663.75,2024-06-13 09:52:00-04:00,2024-06-13 09:52:00-04:00,2024-06-13 09:53:00-04:00,6.75,19646.5,2024-06-13 09:58:00-04:00,19631.75,0.203125,1,False,0.6996385097503662,True
2024-06-13,long,short,2024-06-13 10:00:00-04:00,19631.0,2024-06-13 10:01:00-04:00,19646.5,4402.0,142,497.0,loss,direction_flip,19632.75,19615.5,2024-06-13 09:59:00-04:00,2024-06-13 09:59:00-04:00,2024-06-13 10:00:00-04:00,1.75,19628.5,2024-06-13 10:01:00-04:00,19632.75,0.08695652173913043,0,False,0.7318032026290894,True
2024-06-13,short,long,2024-06-13 10:05:00-04:00,19632.0,2024-06-13 10:05:30-04:00,19636.25,-561.0,66,495.0,win,target,19628.25,19651.25,2024-06-13 10:03:00-04:00,2024-06-13 10:03:00-04:00,2024-06-13 10:05:00-04:00,3.75,19636.5,,,0.15217391304347827,0,False,0.661797034740448,True
2024-06-13,short,long,2024-06-13 10:09:00-04:00,19639.5,2024-06-13 10:11:00-04:00,19612.5,2538.0,47,493.5,loss,direction_flip,19634.25,19651.25,2024-06-13 10:08:00-04:00,2024-06-13 10:08:00-04:00,2024-06-13 10:08:00-04:00,5.25,19645.75,2024-06-13 10:11:00-04:00,19634.25,0.29411764705882354,0,False,0.9919999957084655,True
2024-06-14,long,long,2024-06-14 09:48:00-04:00,19618.0,2024-06-14 11:51:00-04:00,19569.5,-485.0,5,462.5,loss,direction_flip,19571.75,19583.75,2024-06-14 09:36:00-04:00,2024-06-14 09:36:00-04:00,2024-06-14 09:36:00-04:00,46.25,19673.5,2024-06-14 11:51:00-04:00,19571.75,3.8333333333333335,2,False,0.6445892453193665,False
2024-06-17,long,short,2024-06-17 09:40:00-04:00,19688.0,2024-06-17 09:44:00-04:00,19679.5,-578.0,34,493.0,win,target,19695.25,19664.0,2024-06-17 09:39:00-04:00,2024-06-17 09:39:00-04:00,2024-06-17 09:40:00-04:00,7.25,19679.25,,,0.224,0,False,0.9919999957084655,True
2024-06-17,long,short,2024-06-17 10:01:00-04:00,19682.25,2024-06-17 10:06:00-04:00,19698.0,661.5,21,493.5,loss,stop,19694.0,19640.25,2024-06-17 10:00:00-04:00,2024-06-17 10:00:00-04:00,2024-06-17 10:01:00-04:00,11.75,19668.25,2024-06-17 10:06:00-04:00,19694.0,0.21395348837209302,0,False,0.8080175399780274,True
2024-06-17,long,short,2024-06-17 10:10:00-04:00,19701.25,2024-06-17 10:11:00-04:00,19712.0,3569.0,166,498.0,loss,direction_flip,19702.75,19640.25,2024-06-17 10:09:00-04:00,2024-06-17 10:09:00-04:00,2024-06-17 10:10:00-04:00,1.5,19698.75,2024-06-17 10:11:00-04:00,19702.75,0.02,0,False,0.9061538457870484,True
2024-06-17,short,long,2024-06-17 10:25:00-04:00,19701.0,2024-06-17 10:26:00-04:00,19691.5,1045.0,55,495.0,loss,stop,19696.5,19720.25,2024-06-17 10:22:00-04:00,2024-06-17 10:22:00-04:00,2024-06-17 10:23:00-04:00,4.5,19706.5,2024-06-17 10:26:00-04:00,19696.5,0.17894736842105263,0,False,0.8779720306396485,True
2024-06-17,long,short,2024-06-17 10:33:00-04:00,19698.0,2024-06-17 10:34:00-04:00,19705.0,1988.0,142,497.0,loss,direction_flip,19699.75,19665.75,2024-06-17 10:31:00-04:00,2024-06-17 10:31:00-04:00,2024-06-17 10:33:00-04:00,1.75,19695.5,2024-06-17 10:34:00-04:00,19699.75,0.04411764705882353,0,False,0.7893812179565429,True
2024-06-18,short,long,2024-06-18 09:41:00-04:00,19921.25,2024-06-18 09:44:00-04:00,19909.5,517.0,22,495.0,loss,stop,19910.0,19943.75,2024-06-18 09:40:00-04:00,2024-06-18 09:40:00-04:00,2024-06-18 09:40:00-04:00,11.25,19934.75,2024-06-18 09:44:00-04:00,19910.0,0.32592592592592595,0,False,0.7246616244316101,True
2024-06-18,short,long,2024-06-18 09:48:00-04:00,19912.0,2024-06-18 09:50:00-04:00,19900.25,611.0,26,494.0,loss,direction_flip,19902.5,19943.75,2024-06-18 09:46:00-04:00,2024-06-18 09:46:00-04:00,2024-06-18 09:47:00-04:00,9.5,19923.5,2024-06-18 09:50:00-04:00,19902.5,0.22424242424242424,0,False,0.7158717036247253,True
2024-06-18,short,short,2024-06-18 09:52:00-04:00,19897.75,2024-06-18 09:58:00-04:00,19921.5,-522.5,11,478.5,loss,direction_flip,19919.5,19898.25,2024-06-18 09:51:00-04:00,2024-06-18 09:51:00-04:00,2024-06-18 09:52:00-04:00,21.75,19871.75,2024-06-18 09:58:00-04:00,19919.5,1.011764705882353,2,True,0.661797034740448,False
2024-06-18,long,short,2024-06-18 10:03:00-04:00,19903.0,2024-06-18 10:05:00-04:00,19915.75,688.5,27,486.0,loss,stop,19912.0,19893.25,2024-06-18 10:02:00-04:00,2024-06-18 10:02:00-04:00,2024-06-18 10:02:00-04:00,9.0,19892.25,2024-06-18 10:05:00-04:00,19912.0,0.4666666666666667,0,False,0.6640836000442505,True
2024-06-18,long,short,2024-06-18 10:23:00-04:00,19906.0,2024-06-18 10:26:00-04:00,19898.5,-570.0,38,494.0,win,target,19912.5,19893.75,2024-06-18 10:22:00-04:00,2024-06-18 10:22:00-04:00,2024-06-18 10:22:00-04:00,6.5,19898.25,,,0.3333333333333333,1,False,0.652515035867691,True
2024-06-18,long,short,2024-06-18 10:28:00-04:00,19908.0,2024-06-18 10:34:00-04:00,19923.5,1054.0,34,493.0,loss,direction_flip,19915.25,19893.75,2024-06-18 10:27:00-04:00,2024-06-18 10:27:00-04:00,2024-06-18 10:28:00-04:00,7.25,19899.25,2024-06-18 10:34:00-04:00,19915.25,0.32558139534883723,0,False,0.9519999980926513,True
2024-06-18,long,short,2024-06-18 12:01:00-04:00,19912.75,2024-06-18 12:01:00-04:00,19913.25,125.0,125,500.0,forced_close,forced_close,19914.75,19851.75,2024-06-18 12:00:00-04:00,2024-06-18 12:00:00-04:00,2024-06-18 12:01:00-04:00,2.0,19910.25,,,0.027777777777777776,1,False,0.9061538457870484,True
2024-06-19,long,short,2024-06-19 09:43:00-04:00,19968.75,2024-06-19 09:45:00-04:00,19971.0,900.0,200,500.0,loss,stop,19970.0,19960.0,2024-06-19 09:42:00-04:00,2024-06-19 09:42:00-04:00,2024-06-19 09:42:00-04:00,1.25,19966.25,2024-06-19 09:45:00-04:00,19970.0,0.1,0,False,0.9647058844566345,True
2024-06-19,long,short,2024-06-19 11:16:00-04:00,19967.25,2024-06-19 11:18:00-04:00,19964.25,-540.0,90,495.0,win,target,19970.0,19947.25,2024-06-19 11:15:00-04:00,2024-06-19 11:15:00-04:00,2024-06-19 11:16:00-04:00,2.75,19964.0,,,0.10989010989010989,1,False,0.7944044589996337,True
2024-06-19,long,short,2024-06-19 11:36:00-04:00,19967.5,2024-06-19 11:38:00-04:00,19970.25,550.0,100,500.0,loss,stop,19970.0,19947.25,2024-06-19 11:35:00-04:00,2024-06-19 11:35:00-04:00,2024-06-19 11:36:00-04:00,2.5,19964.5,2024-06-19 11:38:00-04:00,19970.0,0.0989010989010989,0,False,0.9061538457870484,True
2024-06-19,long,short,2024-06-19 11:47:00-04:00,19968.25,2024-06-19 11:54:30-04:00,19966.0,-1125.0,250,500.0,win,target,19969.25,19947.25,2024-06-19 11:45:00-04:00,2024-06-19 11:45:00-04:00,2024-06-19 11:47:00-04:00,1.0,19965.75,,,0.03409090909090909,0,False,0.9909090876579285,True
2024-06-19,long,short,2024-06-19 12:01:00-04:00,19966.75,2024-06-19 12:01:00-04:00,19967.25,142.0,142,497.0,forced_close,forced_close,19968.5,19947.25,2024-06-19 12:00:00-04:00,2024-06-19 12:00:00-04:00,2024-06-19 12:00:00-04:00,1.75,19964.25,,,0.07058823529411765,1,False,0.8225874185562134,True
2024-06-20,long,short,2024-06-20 09:44:00-04:00,19972.75,2024-06-20 09:45:00-04:00,19984.25,1748.0,76,494.0,loss,direction_flip,19976.0,19925.25,2024-06-20 09:43:00-04:00,2024-06-20 09:43:00-04:00,2024-06-20 09:44:00-04:00,3.25,19968.75,2024-06-20 09:45:00-04:00,19976.0,0.059113300492610835,1,False,0.9919999957084655,True
2024-06-20,short,short,2024-06-20 10:13:00-04:00,19884.5,2024-06-20 12:01:00-04:00,19890.0,-22.0,2,360.0,forced_close,forced_close,19974.5,19958.75,2024-06-20 09:54:00-04:00,2024-06-20 09:54:00-04:00,2024-06-20 09:57:00-04:00,90.0,19776.5,,,5.698412698412699,2,False,0.6445892453193665,False
2024-06-24,short,long,2024-06-24 09:39:00-04:00,19933.0,2024-06-24 09:41:00-04:00,19915.25,923.0,26,494.0,loss,stop,19923.5,19965.25,2024-06-24 09:38:00-04:00,2024-06-24 09:38:00-04:00,2024-06-24 09:38:00-04:00,9.5,19944.5,2024-06-24 09:41:00-04:00,19923.5,0.2215568862275449,0,False,0.8110222935676574,True
2024-06-24,long,short,2024-06-24 09:47:00-04:00,19917.0,2024-06-24 09:47:30-04:00,19910.0,-574.0,41,492.0,win,target,19923.0,19886.75,2024-06-24 09:46:00-04:00,2024-06-24 09:46:00-04:00,2024-06-24 09:47:00-04:00,6.0,19909.75,,,0.15862068965517243,0,False,1.0,True
2024-06-24,long,short,2024-06-24 09:54:00-04:00,19916.25,2024-06-24 09:55:00-04:00,19939.25,1058.0,23,483.0,loss,direction_flip,19926.75,19866.75,2024-06-24 09:53:00-04:00,2024-06-24 09:53:00-04:00,2024-06-24 09:54:00-04:00,10.5,19903.75,2024-06-24 09:55:00-04:00,19926.75,0.17083333333333334,0,False,0.9337662339210511,True
2024-06-24,long,long,2024-06-24 09:58:00-04:00,19936.0,2024-06-24 09:59:00-04:00,19952.5,561.0,17,476.0,win,target,19922.0,19941.75,2024-06-24 09:57:00-04:00,2024-06-24 09:57:00-04:00,2024-06-24 09:57:00-04:00,14.0,19952.75,,,0.6962025316455697,0,False,0.6960864663124084,False
2024-06-24,short,short,2024-06-24 10:43:00-04:00,19885.75,2024-06-24 10:48:30-04:00,19857.5,565.0,10,475.0,win,target,19909.5,19895.5,2024-06-24 10:42:00-04:00,2024-06-24 10:42:00-04:00,2024-06-24 10:42:00-04:00,23.75,19857.25,,,1.6785714285714286,1,False,0.6960864663124084,False
2024-06-24,short,short,2024-06-24 11:05:00-04:00,19904.5,2024-06-24 11:15:00-04:00,19919.0,-493.0,17,484.5,loss,stop,19918.75,19821.25,2024-06-24 11:00:00-04:00,2024-06-24 11:00:00-04:00,2024-06-24 11:05:00-04:00,14.25,19887.5,2024-06-24 11:15:00-04:00,19918.75,0.14358974358974358,0,False,0.6425150394439697,False
2024-06-24,long,short,2024-06-24 11:18:00-04:00,19920.75,2024-06-24 11:19:00-04:00,19918.25,-555.0,111,499.5,win,target,19923.0,19821.25,2024-06-24 11:17:00-04:00,2024-06-24 11:17:00-04:00,2024-06-24 11:18:00-04:00,2.25,19918.0,,,0.019656019656019656,0,False,0.8699137210845947,True
2024-06-24,long,short,2024-06-24 11:30:00-04:00,19911.75,2024-06-24 11:30:30-04:00,19903.5,-577.5,35,490.0,win,target,19918.75,19873.0,2024-06-24 11:29:00-04:00,2024-06-24 11:29:00-04:00,2024-06-24 11:30:00-04:00,7.0,19903.25,,,0.14754098360655737,1,False,0.7715240716934204,True
2024-06-24,long,short,2024-06-24 11:36:00-04:00,19911.0,2024-06-24 11:36:30-04:00,19905.5,-572.0,52,494.0,win,target,19915.75,19873.0,2024-06-24 11:35:00-04:00,2024-06-24 11:35:00-04:00,2024-06-24 11:35:00-04:00,4.75,19905.25,,,0.10526315789473684,0,False,0.661797034740448,True
2024-06-24,long,short,2024-06-24 11:40:00-04:00,19918.25,2024-06-24 11:41:00-04:00,19912.0,-562.5,45,495.0,win,target,19923.75,19873.0,2024-06-24 11:38:00-04:00,2024-06-24 11:38:00-04:00,2024-06-24 11:40:00-04:00,5.5,19911.75,,,0.10344827586206896,0,False,0.8921784162521362,True
2024-06-25,short,short,2024-06-25 09:38:00-04:00,19795.75,2024-06-25 09:42:00-04:00,19824.5,-575.0,10,485.0,loss,stop,19820.0,19808.25,2024-06-25 09:37:00-04:00,2024-06-25 09:37:00-04:00,2024-06-25 09:37:00-04:00,24.25,19766.75,2024-06-25 09:42:00-04:00,19820.0,2.0425531914893615,1,False,0.6888786792755127,False
2024-06-25,long,long,2024-06-25 09:46:00-04:00,19837.0,2024-06-25 10:01:30-04:00,19856.75,553.0,14,469.0,win,target,19820.25,19841.5,2024-06-25 09:45:00-04:00,2024-06-25 09:45:00-04:00,2024-06-25 09:46:00-04:00,16.75,19857.0,,,0.7764705882352941,0,False,0.6960864663124084,False
2024-06-26,long,long,2024-06-26 09:49:00-04:00,19972.25,2024-06-26 11:12:00-04:00,19917.25,-440.0,4,430.0,loss,direction_flip,19918.5,19951.5,2024-06-26 09:34:00-04:00,2024-06-26 09:34:00-04:00,2024-06-26 09:35:00-04:00,53.75,20036.75,2024-06-26 11:12:00-04:00,19918.5,1.621212121212121,0,False,0.6445892453193665,False
2024-06-26,long,short,2024-06-26 11:14:00-04:00,19926.75,2024-06-26 11:16:00-04:00,19943.25,825.0,25,487.5,loss,direction_flip,19936.5,19912.0,2024-06-26 11:13:00-04:00,2024-06-26 11:13:00-04:00,2024-06-26 11:14:00-04:00,9.75,19915.0,2024-06-26 11:16:00-04:00,19936.5,0.3877551020408163,0,False,1.0,True
2024-06-27,long,long,2024-06-27 10:54:00-04:00,20016.0,2024-06-27 11:00:30-04:00,20033.25,586.5,17,493.0,win,target,20001.5,20101.25,2024-06-27 09:53:00-04:00,2024-06-27 09:53:00-04:00,2024-06-27 10:52:00-04:00,14.5,20033.5,,,0.14285714285714285,0,False,0.6624996900558472,False
2024-06-27,short,long,2024-06-27 11:08:00-04:00,20015.75,2024-06-27 11:09:00-04:00,20023.5,-573.5,37,499.5,win,target,20009.0,20101.25,2024-06-27 11:06:00-04:00,2024-06-27 11:06:00-04:00,2024-06-27 11:08:00-04:00,6.75,20023.75,,,0.07046070460704607,0,False,0.9513725519180298,True
2024-06-27,short,long,2024-06-27 11:24:00-04:00,20014.25,2024-06-27 11:25:30-04:00,20024.0,-585.0,30,495.0,win,target,20006.0,20101.25,2024-06-27 11:21:00-04:00,2024-06-27 11:21:00-04:00,2024-06-27 11:24:00-04:00,8.25,20024.25,,,0.08398950131233596,1,False,0.8802637457847595,True
2024-06-27,short,long,2024-06-27 11:28:00-04:00,20013.0,2024-06-27 11:29:00-04:00,19981.5,2583.0,41,492.0,loss,direction_flip,20007.0,20101.25,2024-06-27 11:27:00-04:00,2024-06-27 11:27:00-04:00,2024-06-27 11:28:00-04:00,6.0,20020.25,2024-06-27 11:29:00-04:00,20007.0,0.0610079575596817,0,False,0.8928205132484436,True
2024-06-27,short,short,2024-06-27 11:31:00-04:00,19975.5,2024-06-27 12:01:00-04:00,19985.5,-240.0,12,480.0,forced_close,forced_close,19995.5,19978.5,2024-06-27 11:30:00-04:00,2024-06-27 11:30:00-04:00,2024-06-27 11:30:00-04:00,20.0,19951.5,,,1.161764705882353,2,False,0.7146385073661804,False
2024-06-28,short,long,2024-06-28 09:42:00-04:00,20076.5,2024-06-28 09:43:00-04:00,20083.75,-580.0,40,500.0,win,target,20070.25,20093.5,2024-06-28 09:41:00-04:00,2024-06-28 09:41:00-04:00,2024-06-28 09:42:00-04:00,6.25,20084.0,,,0.25806451612903225,0,False,0.9647058844566345,True
2024-07-01,long,short,2024-07-01 09:39:00-04:00,19969.0,2024-07-01 09:39:30-04:00,19962.75,-562.5,45,495.0,win,target,19974.5,19928.0,2024-07-01 09:36:00-04:00,2024-07-01 09:36:00-04:00,2024-07-01 09:39:00-04:00,5.5,19962.5,,,0.11290322580645161,1,False,0.7221291542053223,True
2024-07-01,short,short,2024-07-01 09:45:00-04:00,19919.0,2024-07-01 09:47:30-04:00,19884.75,548.0,8,460.0,win,target,19947.75,19920.0,2024-07-01 09:44:00-04:00,2024-07-01 09:44:00-04:00,2024-07-01 09:44:00-04:00,28.75,19884.5,,,1.027027027027027,1,False,0.673502779006958,False
2024-07-01,long,short,2024-07-01 10:30:00-04:00,19936.0,2024-07-01 10:30:30-04:00,19925.5,-567.0,27,486.0,win,target,19945.0,19811.5,2024-07-01 10:29:00-04:00,2024-07-01 10:29:00-04:00,2024-07-01 10:29:00-04:00,9.0,19925.25,,,0.06554307116104868,0,False,0.6980794668197632,True
2024-07-01,long,short,2024-07-01 11:28:00-04:00,19947.5,2024-07-01 11:28:30-04:00,19944.5,-540.0,90,495.0,win,target,19950.25,19811.5,2024-07-01 10:37:00-04:00,2024-07-01 10:37:00-04:00,2024-07-01 10:37:00-04:00,2.75,19944.25,,,0.018018018018018018,1,False,0.6724613785743714,True
2024-07-01,long,short,2024-07-01 11:36:00-04:00,19949.0,2024-07-01 11:37:30-04:00,19945.0,-568.0,71,497.0,win,target,19952.5,19811.5,2024-07-01 11:35:00-04:00,2024-07-01 11:35:00-04:00,2024-07-01 11:36:00-04:00,3.5,19944.75,,,0.02304964539007092,0,False,0.6971890926361084,True
2024-07-01,long,short,2024-07-01 11:42:00-04:00,19941.25,2024-07-01 11:45:00-04:00,19929.25,-576.0,24,492.0,win,target,19951.5,19811.5,2024-07-01 11:41:00-04:00,2024-07-01 11:41:00-04:00,2024-07-01 11:42:00-04:00,10.25,19929.0,,,0.07142857142857142,1,False,0.817344319820404,True
2024-07-01,long,short,2024-07-01 11:48:00-04:00,19945.75,2024-07-01 11:49:00-04:00,19956.0,758.5,37,499.5,loss,stop,19952.5,19811.5,2024-07-01 11:47:00-04:00,2024-07-01 11:47:00-04:00,2024-07-01 11:48:00-04:00,6.75,19937.75,2024-07-01 11:49:00-04:00,19952.5,0.04609929078014184,0,False,0.7975874185562134,True
2024-07-01,long,short,2024-07-01 11:52:00-04:00,19951.5,2024-07-01 11:55:00-04:00,19962.5,550.0,25,500.0,loss,stop,19961.5,19811.5,2024-07-01 11:51:00-04:00,2024-07-01 11:51:00-04:00,2024-07-01 11:52:00-04:00,10.0,19939.5,2024-07-01 11:55:00-04:00,19961.5,0.065,1,False,0.7850964784622192,True
2024-07-01,long,short,2024-07-01 11:59:00-04:00,19963.75,2024-07-01 12:00:00-04:00,19976.25,2075.0,83,498.0,loss,direction_flip,19966.75,19811.5,2024-07-01 11:57:00-04:00,2024-07-01 11:57:00-04:00,2024-07-01 11:59:00-04:00,3.0,19960.25,2024-07-01 12:00:00-04:00,19966.75,0.017713365539452495,0,False,0.904249083995819,True
2024-07-03,long,long,2024-07-03 09:37:00-04:00,20247.5,2024-07-03 09:47:00-04:00,20263.25,567.0,18,477.0,win,target,20234.25,20267.5,2024-07-03 09:36:00-04:00,2024-07-03 09:36:00-04:00,2024-07-03 09:37:00-04:00,13.25,20263.5,,,0.39097744360902253,1,False,0.6687766075134277,False
2024-07-03,long,long,2024-07-03 10:02:00-04:00,20267.25,2024-07-03 10:44:30-04:00,20305.5,535.5,7,448.0,win,target,20235.25,20296.5,2024-07-03 10:01:00-04:00,2024-07-03 10:01:00-04:00,2024-07-03 10:01:00-04:00,32.0,20305.75,,,0.5183673469387755,2,False,0.6463112473487854,False
2024-07-05,long,long,2024-07-05 09:35:00-04:00,20461.25,2024-07-05 09:38:30-04:00,20479.5,584.0,16,496.0,win,target,20445.75,20477.5,2024-07-05 09:34:00-04:00,2024-07-05 09:34:00-04:00,2024-07-05 09:35:00-04:00,15.5,20479.75,,,0.48031496062992124,2,False,0.6875137686729431,False
2024-07-05,long,short,2024-07-05 09:49:00-04:00,20461.25,2024-07-05 09:50:00-04:00,20462.75,270.0,90,495.0,loss,direction_flip,20464.0,20428.0,2024-07-05 09:48:00-04:00,2024-07-05 09:48:00-04:00,2024-07-05 09:49:00-04:00,2.75,20458.0,2024-07-05 09:50:00-04:00,20464.0,0.06944444444444445,1,False,0.9919999957084655,True
2024-07-05,long,long,2024-07-05 09:56:00-04:00,20502.5,2024-07-05 11:11:30-04:00,20557.25,547.5,5,457.5,win,target,20456.75,20474.5,2024-07-05 09:52:00-04:00,2024-07-05 09:52:00-04:00,2024-07-05 09:53:00-04:00,45.75,20557.5,,,2.563380281690141,1,False,0.6797215580940247,False
