day,direction,entry_time,entry_price,exit_time,exit_price,pnl,contracts,risk_dollars,outcome,exit_reason,pivot,flem,flem_saved_time,reentry_time,pivot_time,risk,target,stop_time,stop_price,retrace_at_entry,strong_count_recent3,very_strong,pwin_score
2026-03-03,long,2026-03-03 09:41:00-05:00,24577.0,2026-03-03 09:41:30-05:00,24588.75,70.5,6,120.0,win,target_scale1,24567.0,24661.0,2026-03-03 09:40:00-05:00,2026-03-03 09:40:00-05:00,2026-03-03 09:41:00-05:00,10.0,24589.0,,,0.3351063829787234,0,False,0.5719318211078643
2026-03-03,long,2026-03-03 09:41:00-05:00,24577.0,2026-03-03 09:42:00-05:00,24560.0,-102.0,6,120.0,loss,stop,24567.0,24661.0,2026-03-03 09:40:00-05:00,2026-03-03 09:40:00-05:00,2026-03-03 09:41:00-05:00,10.0,24602.0,2026-03-03 09:42:00-05:00,24567.0,0.3351063829787234,0,False,0.5719318211078643
2026-03-03,long,2026-03-03 09:44:00-05:00,24534.5,2026-03-03 09:44:30-05:00,24538.0,66.5,19,123.5,win,target_scale1,24531.25,24661.0,2026-03-03 09:43:00-05:00,2026-03-03 09:43:00-05:00,2026-03-03 09:44:00-05:00,3.25,24538.25,,,0.14258188824662812,0,False,0.5390987634658814
2026-03-03,long,2026-03-03 09:44:00-05:00,24534.5,2026-03-03 09:44:30-05:00,24542.25,147.25,19,123.5,win,target_scale2,24531.25,24661.0,2026-03-03 09:43:00-05:00,2026-03-03 09:43:00-05:00,2026-03-03 09:44:00-05:00,3.25,24542.5,,,0.14258188824662812,0,False,0.5390987634658814
2026-03-03,long,2026-03-03 09:44:00-05:00,24534.5,2026-03-03 09:45:00-05:00,24547.25,242.25,19,123.5,win,target_scale3,24531.25,24661.0,2026-03-03 09:43:00-05:00,2026-03-03 09:43:00-05:00,2026-03-03 09:44:00-05:00,3.25,24547.5,,,0.14258188824662812,0,False,0.5390987634658814
2026-03-03,long,2026-03-03 09:44:00-05:00,24534.5,2026-03-03 09:46:00-05:00,24555.25,394.25,19,123.5,win,target,24531.25,24661.0,2026-03-03 09:43:00-05:00,2026-03-03 09:43:00-05:00,2026-03-03 09:44:00-05:00,3.25,24555.5,,,0.14258188824662812,0,False,0.5390987634658814
2026-03-03,long,2026-03-03 09:49:00-05:00,24532.25,2026-03-03 09:49:30-05:00,24546.25,70.0,5,120.0,win,target_scale1,24520.25,24661.0,2026-03-03 09:48:00-05:00,2026-03-03 09:48:00-05:00,2026-03-03 09:49:00-05:00,12.0,24546.5,,,0.010657193605683837,0,False,0.5307879984378815
2026-03-03,long,2026-03-03 09:49:00-05:00,24532.25,2026-03-03 09:50:00-05:00,24501.75,-152.5,5,120.0,loss,direction_flip,24520.25,24661.0,2026-03-03 09:48:00-05:00,2026-03-03 09:48:00-05:00,2026-03-03 09:49:00-05:00,12.0,24562.25,2026-03-03 09:50:00-05:00,24520.25,0.010657193605683837,0,False,0.5307879984378815
2026-03-03,short,2026-03-03 09:52:00-05:00,24538.5,2026-03-03 09:58:30-05:00,24504.75,67.5,2,114.0,win,target_scale1,24567.0,24487.5,2026-03-03 09:51:00-05:00,2026-03-03 09:51:00-05:00,2026-03-03 09:52:00-05:00,28.5,24504.5,,,0.4968553459119497,0,False,0.590854161977768
2026-03-03,short,2026-03-03 09:52:00-05:00,24538.5,2026-03-03 09:59:30-05:00,24481.75,113.5,2,114.0,win,target_scale2,24567.0,24487.5,2026-03-03 09:51:00-05:00,2026-03-03 09:51:00-05:00,2026-03-03 09:52:00-05:00,28.5,24481.5,,,0.4968553459119497,0,False,0.590854161977768
